,X,Y,Z
375,-0.430448,0.299116,-12.1373
376,-0.417966,0.297968,-12.133
377,-0.404987,0.296798,-12.1284
378,-0.391532,0.295621,-12.1236
379,-0.377619,0.29444,-12.1185
380,-0.363293,0.293249,-12.1132
381,-0.348569,0.292049,-12.1076
382,-0.333489,0.290849,-12.1017
383,-0.318092,0.289647,-12.0956
384,-0.302417,0.288448,-12.0892
385,-0.286497,0.287248,-12.0827
386,-0.270394,0.286065,-12.0759
387,-0.254134,0.284883,-12.069
388,-0.237784,0.283721,-12.0619
389,-0.221379,0.282559,-12.0546
390,-0.204969,0.281425,-12.0473
391,-0.188593,0.280309,-12.0398
392,-0.172306,0.279213,-12.0323
393,-0.156145,0.278141,-12.0248
394,-0.140145,0.277095,-12.0173
395,-0.124354,0.276074,-12.0097
396,-0.10881,0.275081,-12.0023
397,-0.0935368,0.274129,-11.9949
398,-0.0785609,0.27321,-11.9877
399,-0.0639213,0.272325,-11.9806
400,-0.0496295,0.271481,-11.9736
401,-0.0357094,0.270683,-11.9668
402,-0.02217,0.26993,-11.9603
403,-0.00901956,0.269226,-11.9539
404,0.00372829,0.268568,-11.9477
405,0.0160793,0.267959,-11.9418
406,0.0280285,0.267398,-11.9361
407,0.0395823,0.266891,-11.9306
408,0.050753,0.266439,-11.9254
409,0.0615603,0.266032,-11.9203
410,0.0720119,0.265667,-11.9155
411,0.0821266,0.265356,-11.9109
412,0.0919354,0.265089,-11.9064
413,0.101451,0.26485,-11.9021
414,0.110723,0.264648,-11.898
415,0.119762,0.26448,-11.8939
416,0.128618,0.264339,-11.89
417,0.137325,0.264215,-11.8861
418,0.145935,0.264113,-11.8823
419,0.154481,0.264022,-11.8785
420,0.163017,0.263945,-11.8748
421,0.171603,0.263879,-11.871
422,0.18028,0.26382,-11.8671
423,0.189125,0.263758,-11.8632
424,0.198192,0.2637,-11.8592
425,0.207568,0.263644,-11.855
426,0.217304,0.263587,-11.8507
427,0.227481,0.26353,-11.8462
428,0.238179,0.263463,-11.8415
429,0.249487,0.263405,-11.8366
430,0.261479,0.263336,-11.8315
431,0.274239,0.263273,-11.8261
432,0.287852,0.263208,-11.8203
433,0.30241,0.263133,-11.8143
434,0.31799,0.263068,-11.808
435,0.334674,0.262998,-11.8013
436,0.352535,0.262921,-11.7942
437,0.371657,0.262851,-11.7868
438,0.392102,0.262776,-11.7789
439,0.413942,0.262699,-11.7707
440,0.437231,0.262609,-11.7621
441,0.462035,0.262516,-11.7531
442,0.488388,0.262409,-11.7437
443,0.516339,0.262286,-11.7338
444,0.545917,0.262144,-11.7235
445,0.577165,0.261971,-11.7128
446,0.610098,0.261768,-11.7016
447,0.644739,0.261525,-11.6899
448,0.681101,0.261235,-11.6778
449,0.719187,0.260886,-11.6653
450,0.759012,0.260476,-11.6522
451,0.80056,0.25999,-11.6387
452,0.843849,0.259409,-11.6247
453,0.888866,0.258743,-11.6101
454,0.935597,0.257976,-11.595
455,0.984048,0.257096,-11.5794
456,1.0342,0.256095,-11.5632
457,1.08605,0.25496,-11.5464
458,1.13957,0.25369,-11.5291
459,1.19479,0.252275,-11.5111
460,1.25168,0.250711,-11.4926
461,1.31024,0.248992,-11.4734
462,1.37048,0.247118,-11.4536
463,1.43239,0.245086,-11.4332
