,X,Y,Z
766,29.1063,3.36296,15.9691
767,28.0416,3.44737,15.4834
768,26.9491,3.53122,14.9565
769,25.8319,3.61407,14.3893
770,24.6931,3.69549,13.783
771,23.5362,3.77496,13.1397
772,22.3651,3.85201,12.4617
773,21.1841,3.92611,11.752
774,19.9976,3.99681,11.0141
775,18.8104,4.06367,10.2521
776,17.6273,4.12632,9.47066
777,16.4535,4.18445,8.67457
778,15.294,4.23784,7.86929
779,14.154,4.28638,7.06046
780,13.0387,4.33003,6.25393
781,11.9529,4.36886,5.45564
782,10.9014,4.40304,4.6715
783,9.88863,4.43281,3.90723
784,8.91867,4.45846,3.16839
785,7.99521,4.48038,2.46006
786,7.12144,4.49894,1.78695
787,6.3,4.51454,1.15309
788,5.533,4.52762,0.562015
789,4.82194,4.53853,0.0164534
790,4.16773,4.54763,-0.481505
791,3.57068,4.55522,-0.930445
792,3.0305,4.56159,-1.32975
793,2.54635,4.56696,-1.67936
794,2.11686,4.57148,-1.97992
795,1.74019,4.57532,-2.23261
796,1.41406,4.57857,-2.43912
797,1.13583,4.58133,-2.60156
798,0.902561,4.58365,-2.72246
799,0.711032,4.5856,-2.80459
800,0.557901,4.58724,-2.85097
801,0.439647,4.58864,-2.86477
802,0.352711,4.58987,-2.84927
803,0.293504,4.59099,-2.8078
804,0.258516,4.59213,-2.74368
805,0.244282,4.59334,-2.66017
806,0.247497,4.59476,-2.56051
807,0.264986,4.59649,-2.44772
808,0.293787,4.59861,-2.32479
809,0.331144,4.60125,-2.19449
810,0.374539,4.60448,-2.05944
811,0.421689,4.60837,-1.9221
812,0.470565,4.613,-1.7847
813,0.519415,4.6184,-1.64928
814,0.566743,4.6246,-1.51773
815,0.611279,4.63163,-1.39169
816,0.652021,4.63944,-1.2726
817,0.688209,4.64806,-1.16174
818,0.719299,4.6574,-1.06019
819,0.744964,4.66745,-0.968767
820,0.765068,4.67811,-0.888153
821,0.77963,4.68935,-0.818856
822,0.788887,4.70106,-0.761159
823,0.793158,4.71317,-0.715197
824,0.792938,4.72559,-0.680863
825,0.788774,4.73824,-0.65802
826,0.781349,4.75105,-0.646264
827,0.771368,4.76393,-0.645101
828,0.759621,4.77679,-0.653903
829,0.746876,4.78956,-0.671958
830,0.733965,4.80218,-0.698429
831,0.721655,4.81458,-0.732473
832,0.710729,4.82669,-0.773093
833,0.701889,4.83845,-0.819388
834,0.69581,4.84982,-0.870343
835,0.693081,4.86075,-0.924978
836,0.694206,4.87119,-0.982369
837,0.699588,4.8811,-1.04159
838,0.709556,4.89042,-1.10177
839,0.724313,4.89914,-1.1621
840,0.743976,4.90719,-1.22187
841,0.768537,4.91456,-1.28044
842,0.797888,4.92118,-1.33724
843,0.831845,4.92705,-1.39179
844,0.87012,4.93212,-1.44372
845,0.912344,4.93635,-1.4927
846,0.958076,4.9397,-1.53853
847,1.00684,4.94215,-1.58107
848,1.05811,4.94367,-1.62027
849,1.11132,4.94423,-1.65609
850,1.16593,4.9438,-1.6886
851,1.22136,4.94237,-1.71786
852,1.27709,4.9399,-1.74403
853,1.33261,4.93637,-1.76721
854,1.38745,4.93178,-1.78762
855,1.44125,4.92611,-1.8053
856,1.49365,4.91935,-1.82048
857,1.54442,4.9115,-1.83323
858,1.59336,4.90255,-1.84367
859,1.64039,4.8925,-1.85184
860,1.6855,4.88134,-1.85774
861,1.72874,4.86909,-1.86137
862,1.77026,4.85577,-1.86264
863,1.81024,4.84137,-1.86148
864,1.84894,4.82593,-1.85773
865,1.88665,4.80945,-1.85126
866,1.92368,4.79196,-1.84189
867,1.96034,4.77349,-1.82947
868,1.99694,4.75407,-1.81385
869,2.0338,4.73374,-1.79489
870,2.07116,4.71253,-1.77253
871,2.10923,4.69048,-1.7467
872,2.14817,4.66765,-1.71745
873,2.18806,4.64409,-1.68485
874,2.22889,4.61983,-1.64905
875,2.27061,4.59496,-1.61029
876,2.31305,4.56952,-1.56886
877,2.35596,4.54359,-1.52514
878,2.39903,4.51725,-1.47958
879,2.44186,4.49056,-1.43264
880,2.48401,4.46361,-1.38486
881,2.52497,4.4365,-1.33684
882,2.56421,4.40932,-1.28911
883,2.60115,4.38216,-1.24232
884,2.63525,4.35514,-1.19702
885,2.66596,4.32836,-1.15377
886,2.69277,4.30192,-1.11306
887,2.71521,4.27594,-1.07536
888,2.73292,4.25054,-1.04106
889,2.74558,4.22584,-1.01044
890,2.75297,4.20192,-0.983725
891,2.75502,4.17894,-0.96102
892,2.75174,4.15699,-0.942355
893,2.74329,4.13618,-0.9276
894,2.72992,4.11663,-0.916609
895,2.71205,4.09843,-0.909024
896,2.69021,4.0817,-0.904517
897,2.66505,4.06651,-0.902567
898,2.63732,4.05296,-0.902633
899,2.6079,4.04112,-0.904093
900,2.57775,4.03108,-0.906261
901,2.54788,4.02287,-0.908453
902,2.51941,4.01655,-0.909906
903,2.49347,4.01216,-0.909893
904,2.47123,4.00972,-0.907627
905,2.45389,4.00922,-0.902412
906,2.44261,4.01065,-0.893553
907,2.43856,4.01399,-0.880353
908,2.44284,4.0192,-0.862247
909,2.45653,4.02618,-0.838656
910,2.48063,4.03488,-0.809133
911,2.51602,4.04519,-0.773263
912,2.56354,4.05699,-0.730767
913,2.62388,4.07013,-0.681444
914,2.69766,4.0845,-0.625171
915,2.78534,4.09992,-0.561914
916,2.88729,4.11622,-0.491781
917,3.00372,4.13322,-0.414965
918,3.13474,4.15077,-0.331734
919,3.28036,4.16864,-0.24241
920,3.44044,4.18668,-0.147442
921,3.61476,4.2047,-0.0472869
922,3.803,4.22253,0.0575125
923,4.00474,4.24,0.16641
924,4.21955,4.25694,0.278874
925,4.44689,4.27321,0.394387
926,4.68623,4.28864,0.512408
927,4.937,4.30313,0.632559
928,5.19864,4.31655,0.754453
929,5.47063,4.3288,0.877865
930,5.75244,4.33978,1.00261
931,6.04364,4.34943,1.12873
932,6.3438,4.35767,1.25634
933,6.65262,4.36447,1.38574
934,6.96982,4.3698,1.51736
935,7.29523,4.37365,1.65183
936,7.62873,4.37603,1.78985
937,7.97026,4.37696,1.93232
938,8.31982,4.37646,2.08013
939,8.67742,4.37461,2.23427
940,9.04311,4.37144,2.3957
941,9.41691,4.36703,2.56534
942,9.79879,4.36145,2.74402
943,10.1887,4.35478,2.93239
944,10.5864,4.34711,3.13089
945,10.9917,4.33849,3.33978
946,11.4041,4.32902,3.55905
947,11.8232,4.31877,3.78838
948,12.248,4.30782,4.02723
949,12.6779,4.29626,4.27479
950,13.1117,4.28418,4.52997
951,13.548,4.27164,4.79148
952,13.9857,4.2588,5.05783
953,14.4229,4.24572,5.32746
954,14.8579,4.23255,5.59858
955,15.2889,4.21943,5.86943
956,15.7139,4.20653,6.13819
957,16.1306,4.19401,6.40308
958,16.537,4.18208,6.6623
959,16.9308,4.17093,6.91415
960,17.3098,4.16079,7.15704
961,17.6719,4.15186,7.38944
962,18.015,4.14437,7.60999
963,18.337,4.13851,7.81744
964,18.6361,4.1345,8.01069
965,18.9106,4.13248,8.18884
966,19.159,4.1326,8.35112
967,19.38,4.13497,8.49691
968,19.5726,4.13966,8.62579
969,19.7359,4.14667,8.73756
970,19.8694,4.15599,8.83206
971,19.9726,4.16752,8.90945
972,20.0455,4.18115,8.96996
973,20.0881,4.19669,9.01402
974,20.101,4.21391,9.04217
975,20.0845,4.23253,9.05511
976,20.0394,4.25224,9.05362
977,19.9668,4.27272,9.03858
978,19.8677,4.29358,9.01099
979,19.7432,4.31445,8.97183
980,19.5949,4.33493,8.92216
981,19.4241,4.35466,8.86304
982,19.2325,4.37327,8.79548
983,19.0215,4.39038,8.72053
984,18.793,4.40574,8.63911
985,18.5485,4.41901,8.55216
986,18.2897,4.42999,8.46048
987,18.0185,4.43851,8.36482
988,17.7363,4.44445,8.26583
989,17.4449,4.44774,8.16409
990,17.1458,4.44837,8.06004
991,16.8405,4.44642,7.95404
992,16.5305,4.44198,7.84634
993,16.2172,4.43523,7.73712
994,15.9017,4.42633,7.6264
995,15.5854,4.41556,7.51417
996,15.2692,4.40315,7.40031
997,14.9542,4.3894,7.28461
998,14.6412,4.37459,7.16684
999,14.3311,4.35904,7.04672
1000,14.0245,4.34301,6.9239
1001,13.7221,4.32676,6.79815
1002,13.4244,4.31058,6.66908
1003,13.1319,4.29467,6.53651
1004,12.845,4.27923,6.40024
1005,12.564,4.26444,6.26011
1006,12.2892,4.25042,6.11613
1007,12.0207,4.23727,5.96834
1008,11.7589,4.22506,5.81686
1009,11.5037,4.21381,5.66194
1010,11.2553,4.20355,5.50391
1011,11.0138,4.19423,5.34313
1012,10.7789,4.18581,5.18007
1013,10.5509,4.17824,5.01522
1014,10.3294,4.17143,4.84914
1015,10.1144,4.16528,4.68234
1016,9.90575,4.15971,4.51542
1017,9.70313,4.1546,4.34891
1018,9.50628,4.14984,4.1833
1019,9.31488,4.14536,4.01912
1020,9.12855,4.14102,3.8567
1021,8.94689,4.13677,3.69646
1022,8.76945,4.13251,3.53867
1023,8.59571,4.12817,3.38351
1024,8.42513,4.1237,3.23111
1025,8.25717,4.11903,3.08153
1026,8.09124,4.11413,2.93469
1027,7.92672,4.10898,2.79054
1028,7.76296,4.10355,2.64889
1029,7.59937,4.09783,2.50951
1030,7.4353,4.09182,2.37211
1031,7.27013,4.08552,2.23642
1032,7.10328,4.07893,2.10212
1033,6.93415,4.07206,1.96888
1034,6.76224,4.06496,1.83642
1035,6.58706,4.05758,1.70443
1036,6.40819,4.04997,1.57268
1037,6.22527,4.04212,1.44094
1038,6.03801,4.03405,1.30907
1039,5.84621,4.02574,1.17697
1040,5.64978,4.01721,1.04461
1041,5.44865,4.00845,0.911975
1042,5.24292,3.99945,0.77923
1043,5.03274,3.99019,0.646455
1044,4.81836,3.98066,0.513912
1045,4.60015,3.97087,0.381813
1046,4.37852,3.96078,0.25049
1047,4.15403,3.9504,0.120316
1048,3.92727,3.93973,-0.00835848
1049,3.69893,3.92875,-0.135085
1050,3.46976,3.91747,-0.25941
1051,3.24059,3.90591,-0.380886
1052,3.01227,3.89409,-0.499049
1053,2.78569,3.88204,-0.613412
1054,2.5618,3.86979,-0.723492
1055,2.34154,3.85739,-0.828821
1056,2.12586,3.8449,-0.928967
1057,1.9157,3.83239,-1.02347
1058,1.712,3.81992,-1.11198
1059,1.51565,3.80758,-1.19415
1060,1.32752,3.79547,-1.26962
1061,1.1484,3.78365,-1.33817
1062,0.979026,3.77224,-1.39957
1063,0.820079,3.76131,-1.45371
1064,0.672144,3.751,-1.50042
1065,0.535726,3.74134,-1.53973
1066,0.411222,3.73245,-1.57165
1067,0.298957,3.7244,-1.59626
1068,0.199126,3.71724,-1.61374
1069,0.11184,3.71104,-1.62425
1070,0.0370729,3.70583,-1.62814
1071,-0.025276,3.70164,-1.62571
1072,-0.075423,3.69846,-1.61735
1073,-0.113676,3.69631,-1.60353
1074,-0.140464,3.69513,-1.58472
1075,-0.156281,3.69491,-1.56146
1076,-0.16171,3.69557,-1.53433
1077,-0.157418,3.69707,-1.50392
1078,-0.144112,3.6993,-1.47086
1079,-0.122547,3.7022,-1.43576
1080,-0.0935558,3.70565,-1.39924
1081,-0.0579709,3.70958,-1.36195
1082,-0.0166472,3.71386,-1.3245
1083,0.0295508,3.71843,-1.28747
1084,0.0797769,3.72317,-1.25148
1085,0.13315,3.72801,-1.21708
1086,0.188883,3.73284,-1.18478
1087,0.246173,3.73763,-1.1551
1088,0.304265,3.74228,-1.12843
1089,0.362476,3.74679,-1.10521
1090,0.420151,3.75106,-1.08575
1091,0.476721,3.75511,-1.07034
1092,0.53167,3.7589,-1.05918
1093,0.58456,3.76243,-1.05242
1094,0.635036,3.76568,-1.05009
1095,0.682787,3.76869,-1.05222
1096,0.727627,3.77145,-1.05867
1097,0.769409,3.774,-1.06928
1098,0.808066,3.77636,-1.08382
1099,0.843632,3.77856,-1.10195
1100,0.876169,3.78063,-1.12331
1101,0.905851,3.78262,-1.14743
1102,0.932869,3.78455,-1.17387
1103,0.95751,3.78645,-1.20211
1104,0.980068,3.78838,-1.23164
1105,1.00092,3.79036,-1.2619
1106,1.02046,3.79243,-1.29236
1107,1.03913,3.79462,-1.3225
1108,1.05734,3.79696,-1.35182
1109,1.0756,3.79949,-1.37982
1110,1.09436,3.80223,-1.40608
1111,1.11411,3.80522,-1.43014
1112,1.13531,3.80847,-1.45166
1113,1.15844,3.81203,-1.47028
1114,1.18396,3.81592,-1.48571
1115,1.21228,3.82015,-1.49768
1116,1.24381,3.82476,-1.50595
1117,1.27896,3.82977,-1.51036
1118,1.31805,3.8352,-1.51076
1119,1.36142,3.84107,-1.50699
1120,1.40934,3.84741,-1.49904
1121,1.46207,3.85422,-1.48681
1122,1.51981,3.86155,-1.47029
1123,1.58273,3.8694,-1.44951
1124,1.65096,3.87777,-1.42447
1125,1.7246,3.8867,-1.3953
1126,1.80371,3.8962,-1.36204
1127,1.8883,3.90625,-1.32483
1128,1.97836,3.91691,-1.28383
1129,2.07381,3.92815,-1.23916
1130,2.17459,3.93999,-1.19102
1131,2.28056,3.95243,-1.13963
1132,2.39159,3.9655,-1.08518
1133,2.50748,3.97918,-1.02792
1134,2.62804,3.99349,-0.968083
1135,2.75302,4.00841,-0.905887
1136,2.88217,4.02394,-0.841622
1137,3.0152,4.04009,-0.77551
1138,3.15182,4.05684,-0.707777
1139,3.29171,4.07416,-0.638696
1140,3.43454,4.09204,-0.56844
1141,3.57996,4.11045,-0.497235
1142,3.72763,4.12934,-0.425261
1143,3.87716,4.14868,-0.352637
1144,4.02823,4.16841,-0.279548
1145,4.18043,4.18848,-0.206087
1146,4.33341,4.20883,-0.132304
1147,4.4868,4.22937,-0.0582571
1148,4.64027,4.25004,0.0160283
1149,4.79347,4.27074,0.0905815
1150,4.94606,4.29142,0.165435
1151,5.09773,4.31196,0.240671
1152,5.24817,4.33232,0.316366
1153,5.39709,4.35238,0.392574
1154,5.54424,4.37207,0.469454
1155,5.68936,4.39134,0.547121
1156,5.8322,4.41008,0.625609
1157,5.97252,4.42825,0.705077
1158,6.11014,4.44581,0.785517
1159,6.24482,4.46269,0.866996
1160,6.37642,4.47886,0.949519
1161,6.5047,4.4943,1.03303
1162,6.62954,4.50899,1.11749
1163,6.75073,4.52293,1.20276
1164,6.86809,4.53613,1.28869
1165,6.98151,4.54861,1.37505
1166,7.0908,4.56039,1.46167
1167,7.19582,4.57153,1.54827
1168,7.29642,4.58205,1.63457
1169,7.39248,4.59203,1.72028
1170,7.48387,4.6015,1.80507
1171,7.5705,4.61055,1.88864
1172,7.65227,4.61922,1.97069
1173,7.72911,4.62759,2.05085
1174,7.80097,4.63573,2.12888
1175,7.86785,4.64367,2.20448
1176,7.92974,4.65148,2.27737
1177,7.98668,4.6592,2.34736
1178,8.03871,4.66689,2.41426
1179,8.08596,4.67457,2.47788
1180,8.12853,4.68225,2.53815
1181,8.16658,4.68999,2.59499
1182,8.20029,4.69777,2.64839
1183,8.2299,4.70561,2.69836
1184,8.25565,4.71349,2.74501
1185,8.27781,4.7214,2.78847
1186,8.29667,4.72934,2.82888
1187,8.3126,4.73727,2.86652
1188,8.32593,4.7452,2.90167
1189,8.33705,4.75308,2.93461
1190,8.34636,4.7609,2.96574
1191,8.35428,4.7686,2.99546
1192,8.36125,4.77619,3.02417
1193,8.36771,4.78365,3.05235
1194,8.37414,4.79096,3.08046
1195,8.38099,4.79809,3.10902
1196,8.38873,4.80506,3.13847
1197,8.39786,4.81187,3.16936
1198,8.40883,4.81853,3.20212
1199,8.42209,4.82506,3.23721
1200,8.43812,4.83148,3.27506
1201,8.45731,4.83785,3.31603
1202,8.4801,4.8442,3.3605
1203,8.50685,4.85058,3.40868
1204,8.53793,4.85706,3.46084
1205,8.57363,4.86369,3.5171
1206,8.61426,4.87055,3.57756
1207,8.66004,4.87769,3.64223
1208,8.71115,4.88517,3.71107
1209,8.76774,4.89304,3.78396
1210,8.82992,4.90138,3.86074
1211,8.89773,4.91021,3.94123
1212,8.97115,4.91956,4.02514
1213,9.05014,4.92947,4.11219
1214,9.13462,4.93996,4.2021
1215,9.22443,4.95102,4.29453
1216,9.31938,4.96263,4.38917
1217,9.41928,4.9748,4.48568
1218,9.52383,4.98746,4.58375
1219,9.63276,5.00061,4.68308
1220,9.74578,5.01416,4.7834
1221,9.86252,5.02808,4.88444
1222,9.98265,5.04229,4.98597
1223,10.1058,5.05674,5.08777
1224,10.2316,5.07134,5.18966
1225,10.3597,5.08602,5.2915
1226,10.4896,5.10072,5.39309
1227,10.6211,5.11537,5.49437
1228,10.7538,5.1299,5.5952
1229,10.8872,5.14427,5.69548
1230,11.0211,5.15839,5.79514
1231,11.1551,5.17225,5.89409
1232,11.2889,5.18578,5.99229
1233,11.4223,5.19898,6.08966
1234,11.555,5.21179,6.18611
1235,11.6868,5.2242,6.28165
1236,11.8174,5.2362,6.37619
1237,11.9467,5.24778,6.46972
1238,12.0746,5.25893,6.56221
1239,12.201,5.26964,6.65369
1240,12.3257,5.27994,6.7441
1241,12.4489,5.28981,6.83346
1242,12.5704,5.29928,6.9218
1243,12.6903,5.30835,7.00916
1244,12.8086,5.31705,7.09554
1245,12.9255,5.32538,7.18099
1246,13.0411,5.33338,7.26558
1247,13.1554,5.34106,7.34929
1248,13.2688,5.34846,7.43222
1249,13.3813,5.35558,7.51438
1250,13.4931,5.36247,7.59583
1251,13.6045,5.36914,7.67661
1252,13.7157,5.37561,7.75676
1253,13.827,5.3819,7.83636
1254,13.9385,5.38804,7.91538
1255,14.0505,5.39403,7.99392
1256,14.1632,5.39989,8.07201
1257,14.2769,5.40563,8.14971
1258,14.3919,5.41123,8.22711
1259,14.5083,5.41672,8.30425
1260,14.6264,5.42208,8.38121
1261,14.7465,5.42728,8.45808
1262,14.8686,5.43232,8.53493
1263,14.993,5.43717,8.61186
1264,15.1199,5.44181,8.689
1265,15.2494,5.44622,8.76639
1266,15.3816,5.45036,8.84419
1267,15.5168,5.45422,8.92242
1268,15.6549,5.45775,9.00124
1269,15.796,5.46092,9.08068
1270,15.9403,5.46372,9.16081
1271,16.0877,5.46611,9.24168
1272,16.2383,5.46807,9.32335
1273,16.392,5.46957,9.40583
1274,16.5489,5.47058,9.48916
1275,16.7089,5.47111,9.57329
1276,16.8719,5.47113,9.65826
1277,17.0379,5.47065,9.74399
1278,17.2068,5.46965,9.83043
1279,17.3784,5.46813,9.91755
1280,17.5528,5.46613,10.0053
1281,17.7296,5.46364,10.0935
1282,17.9089,5.46068,10.1821
1283,18.0904,5.45728,10.2711
1284,18.274,5.45348,10.3602
1285,18.4595,5.44931,10.4494
1286,18.6468,5.4448,10.5386
1287,18.8358,5.43999,10.6276
1288,19.0262,5.43494,10.7163
1289,19.2179,5.42967,10.8046
1290,19.4107,5.42426,10.8923
1291,19.6045,5.41872,10.9794
1292,19.7992,5.41313,11.0658
1293,19.9945,5.40752,11.1513
1294,20.1905,5.40194,11.2358
1295,20.3869,5.39643,11.3193
1296,20.5836,5.39104,11.4017
1297,20.7806,5.38579,11.483
1298,20.9777,5.38072,11.5631
1299,21.1749,5.37589,11.6419
1300,21.3721,5.37128,11.7194
1301,21.5692,5.36695,11.7957
1302,21.7662,5.36291,11.8707
1303,21.963,5.35916,11.9444
1304,22.1596,5.35574,12.0168
1305,22.356,5.35264,12.088
1306,22.5521,5.34987,12.158
1307,22.7479,5.34743,12.2267
1308,22.9434,5.34533,12.2944
1309,23.1386,5.34355,12.3608
1310,23.3335,5.34212,12.4263
1311,23.5279,5.341,12.4906
1312,23.722,5.34019,12.5539
1313,23.9157,5.33969,12.6162
1314,24.1091,5.33949,12.6776
1315,24.302,5.33958,12.738
1316,24.4945,5.33993,12.7976
1317,24.6866,5.34056,12.8562
1318,24.8783,5.34141,12.914
1319,25.0695,5.3425,12.971
1320,25.2602,5.3438,13.0273
1321,25.4506,5.34527,13.0828
1322,25.6405,5.3469,13.1376
1323,25.8299,5.34868,13.1918
1324,26.0189,5.35055,13.2455
1325,26.2076,5.35248,13.2986
1326,26.3959,5.35445,13.3512
1327,26.5838,5.35642,13.4034
1328,26.7715,5.35834,13.4553
1329,26.9589,5.36017,13.507
1330,27.1461,5.36188,13.5585
1331,27.3333,5.36342,13.6099
1332,27.5204,5.36473,13.6613
1333,27.7075,5.36581,13.7128
1334,27.8949,5.36659,13.7645
1335,28.0824,5.36703,13.8164
1336,28.2704,5.36712,13.8688
1337,28.4588,5.36681,13.9215
1338,28.6478,5.36608,13.9748
1339,28.8375,5.36491,14.0287
1340,29.0281,5.36329,14.0833
1341,29.2196,5.36124,14.1385
1342,29.4121,5.35871,14.1945
1343,29.6058,5.35575,14.2512
1344,29.8007,5.35235,14.3087
1345,29.997,5.34852,14.3669
1346,30.1947,5.34429,14.4259
1347,30.3938,5.33969,14.4855
1348,30.5945,5.33474,14.5457
1349,30.7968,5.32948,14.6065
1350,31.0006,5.32393,14.6678
1351,31.2061,5.31811,14.7296
1352,31.4132,5.31208,14.7917
1353,31.6219,5.30583,14.854
1354,31.8322,5.29941,14.9166
1355,32.044,5.29283,14.9794
1356,32.2573,5.28612,15.0423
1357,32.472,5.27927,15.1053
1358,32.688,5.27231,15.1684
1359,32.9053,5.26525,15.2314
1360,33.1237,5.25809,15.2946
1361,33.3432,5.25081,15.3578
1362,33.5636,5.24345,15.421
1363,33.7849,5.23598,15.4844
1364,34.007,5.2284,15.5479
1365,34.2297,5.22071,15.6116
1366,34.4529,5.21292,15.6755
1367,34.6766,5.20499,15.7396
1368,34.9006,5.19698,15.804
1369,35.1248,5.18884,15.8687
1370,35.3493,5.1806,15.9336
1371,35.5738,5.17226,15.9988
1372,35.7983,5.16384,16.0642
1373,36.0228,5.15534,16.1298
1374,36.2471,5.14676,16.1955
1375,36.4713,5.13814,16.2614
1376,36.6953,5.12948,16.3273
1377,36.9191,5.12081,16.3931
1378,37.1426,5.11212,16.4589
1379,37.3659,5.10345,16.5245
1380,37.5889,5.09482,16.5899
1381,37.8116,5.08624,16.655
1382,38.0341,5.07774,16.7198
1383,38.2564,5.0693,16.7842
1384,38.4784,5.06099,16.8483
1385,38.7002,5.05279,16.9119
1386,38.9218,5.04474,16.9752
1387,39.1432,5.03684,17.038
1388,39.3645,5.02914,17.1005
1389,39.5856,5.02161,17.1625
1390,39.8065,5.01431,17.224
1391,40.0273,5.00725,17.2852
1392,40.2479,5.00044,17.3459
1393,40.4683,4.9939,17.4062
1394,40.6886,4.98767,17.466
1395,40.9085,4.98175,17.5255
1396,41.1283,4.97617,17.5844
1397,41.3477,4.97094,17.6429
1398,41.5667,4.96612,17.7008
1399,41.7853,4.96168,17.7582
1400,42.0035,4.95768,17.8151
1401,42.221,4.95414,17.8713
1402,42.438,4.95107,17.9268
1403,42.6542,4.9485,17.9817
1404,42.8697,4.94644,18.0358
1405,43.0843,4.94494,18.0891
1406,43.298,4.94399,18.1417
1407,43.5107,4.94362,18.1934
1408,43.7223,4.94385,18.2442
1409,43.9328,4.94471,18.2941
1410,44.1422,4.94618,18.3431
1411,44.3503,4.94829,18.3911
1412,44.5572,4.95108,18.4382
1413,44.7627,4.95454,18.4843
1414,44.9669,4.95868,18.5294
1415,45.1698,4.96352,18.5735
1416,45.3713,4.96904,18.6166
1417,45.5714,4.97528,18.6587
1418,45.7702,4.98225,18.6998
1419,45.9677,4.98992,18.7399
1420,46.1638,4.99832,18.779
1421,46.3587,5.00746,18.8172
1422,46.5523,5.0173,18.8544
1423,46.7447,5.02788,18.8907
1424,46.936,5.03917,18.9261
1425,47.1261,5.05117,18.9607
1426,47.3151,5.06386,18.9944
1427,47.5032,5.07725,19.0274
1428,47.6902,5.09132,19.0597
1429,47.8764,5.10603,19.0913
1430,48.0617,5.1214,19.1223
1431,48.2462,5.13737,19.1527
1432,48.4299,5.15395,19.1826
1433,48.6129,5.17111,19.2119
1434,48.7951,5.18884,19.2409
1435,48.9767,5.20713,19.2694
1436,49.1577,5.22591,19.2976
1437,49.338,5.24524,19.3255
1438,49.5177,5.26503,19.353
1439,49.6967,5.2853,19.3804
1440,49.8752,5.30608,19.4076
1441,50.0529,5.32731,19.4346
1442,50.23,5.349,19.4614
1443,50.4063,5.37115,19.4882
1444,50.5819,5.39376,19.5149
1445,50.7567,5.41682,19.5417
1446,50.9307,5.44032,19.5684
1447,51.1037,5.46427,19.5952
1448,51.2759,5.48867,19.622
1449,51.447,5.5135,19.6489
1450,51.6171,5.53876,19.6761
1451,51.7861,5.56443,19.7033
1452,51.9539,5.59049,19.7307
1453,52.1206,5.61694,19.7583
1454,52.286,5.64373,19.7861
1455,52.4502,5.67083,19.8141
1456,52.6131,5.69825,19.8422
1457,52.7746,5.7259,19.8706
1458,52.9349,5.75382,19.8991
1459,53.0937,5.78193,19.9277
1460,53.2512,5.81021,19.9564
1461,53.4074,5.83865,19.9852
1462,53.5621,5.8672,20.014
1463,53.7156,5.89583,20.0428
1464,53.8676,5.92453,20.0716
1465,54.0183,5.95326,20.1003
1466,54.1676,5.98201,20.1288
1467,54.3157,6.01077,20.1572
1468,54.4624,6.03952,20.1853
1469,54.6078,6.06823,20.2132
1470,54.7518,6.09691,20.2408
1471,54.8946,6.12557,20.2681
1472,55.0361,6.15418,20.295
1473,55.1763,6.18276,20.3216
1474,55.3153,6.21129,20.3479
1475,55.4529,6.2398,20.3738
1476,55.5893,6.26828,20.3994
1477,55.7244,6.29672,20.4247
1478,55.8582,6.32516,20.4496
1479,55.9907,6.35359,20.4743
1480,56.122,6.38198,20.4988
1481,56.252,6.41039,20.5231
1482,56.3807,6.43875,20.5472
1483,56.5083,6.46711,20.5712
1484,56.6346,6.49542,20.5952
1485,56.7598,6.52369,20.6192
1486,56.8838,6.5519,20.6433
1487,57.0068,6.58002,20.6675
1488,57.1288,6.60803,20.6919
1489,57.2498,6.63591,20.7166
1490,57.3699,6.66363,20.7416
1491,57.4893,6.69116,20.767
1492,57.608,6.71846,20.7929
1493,57.7261,6.74552,20.8192
1494,57.8437,6.77233,20.8461
1495,57.9611,6.79881,20.8736
1496,58.0782,6.82497,20.9018
1497,58.1952,6.85078,20.9305
1498,58.3123,6.87623,20.9599
1499,58.4296,6.90131,20.9899
1500,58.5472,6.92596,21.0206
1501,58.6654,6.95025,21.0518
1502,58.7841,6.9741,21.0836
1503,58.9036,6.99755,21.116
1504,59.0239,7.02059,21.1488
1505,59.1453,7.04324,21.182
1506,59.2677,7.06549,21.2155
1507,59.3914,7.08739,21.2494
1508,59.5163,7.10889,21.2835
1509,59.6426,7.13008,21.3178
1510,59.7703,7.15093,21.3522
1511,59.8996,7.17151,21.3866
1512,60.0303,7.1918,21.4212
1513,60.1626,7.21184,21.4557
1514,60.2964,7.23168,21.4903
1515,60.4318,7.25127,21.5248
1516,60.5688,7.27069,21.5593
1517,60.7072,7.2899,21.5938
1518,60.8471,7.30895,21.6283
1519,60.9883,7.32781,21.6629
1520,61.131,7.34649,21.6975
1521,61.2748,7.36498,21.7322
1522,61.4198,7.38326,21.7671
1523,61.5659,7.4013,21.8022
1524,61.7128,7.41907,21.8376
1525,61.8607,7.43656,21.8733
1526,62.0092,7.45366,21.9093
1527,62.1583,7.47039,21.9458
1528,62.3078,7.48665,21.9828
1529,62.4577,7.50239,22.0203
1530,62.6078,7.51753,22.0584
1531,62.7579,7.53201,22.0971
1532,62.908,7.54574,22.1364
1533,63.0579,7.55866,22.1764
1534,63.2075,7.5707,22.217
1535,63.3567,7.58176,22.2583
1536,63.5054,7.59178,22.3003
1537,63.6536,7.60069,22.3429
1538,63.8011,7.60838,22.3861
1539,63.9478,7.61483,22.4299
1540,64.0937,7.61997,22.4742
1541,64.2388,7.62373,22.5191
1542,64.383,7.62608,22.5645
1543,64.5263,7.62696,22.6103
1544,64.6687,7.62635,22.6565
1545,64.8102,7.62421,22.7031
