,X
600,36.56201992551743
601,36.06766661393277
602,35.71558067756406
603,35.321055917652856
604,34.92688638138921
605,34.59651166734254
606,34.30157518509266
607,34.313024164453196
608,34.01696750135315
609,33.472240759296696
610,32.85763689337904
611,32.28528564710267
612,31.612582567281436
613,30.853181755714886
614,30.14428087661905
615,29.285917190439974
616,28.45597863549017
617,27.62623311675536
618,26.826693803285536
619,26.058115109910162
620,25.273432025865773
621,24.520129865969054
622,23.787509643900677
623,23.18886727980704
624,22.64231448495842
625,22.128807797169458
626,21.6504075848288
627,21.147545151358315
628,20.641886905750283
629,20.157091609547038
630,19.624898502912856
631,19.167912545848083
632,18.802753022575004
633,18.477346475378468
634,18.17857340029957
635,17.82733901297442
636,17.443736390037344
637,17.102357249938265
638,16.850024439756297
639,16.565581333030423
640,16.302372075211437
641,16.089364747138347
642,15.93099444527357
643,15.832296806511138
644,15.729868659730585
645,15.64103997304548
646,15.507485418491783
647,15.411531465274152
648,15.365820400786916
649,15.357002619255113
650,15.36861568912606
651,15.413444901221553
652,15.475276768050477
653,15.498318411047109
654,15.495170084371495
655,15.435449182552162
656,15.281926663391758
657,15.023495229711827
658,14.808822307231509
659,14.667325745877093
660,14.60286404041328
661,14.551696813779145
662,14.529135501085676
663,14.565165800475583
664,14.60513938553487
665,14.629473660886148
666,14.669627476024317
667,14.66278391726479
668,14.615390669992692
669,14.572103673332776
670,14.481024274747881
671,14.313492864300358
672,14.112594483592858
673,13.89727307561239
674,13.67028634905715
675,13.486971247674774
676,13.317088081403625
677,13.15395215119689
678,12.978006683145324
679,12.810970568535353
680,12.658076628983068
681,12.478747765692788
682,12.265999793406195
683,12.104982364024522
684,12.052080123329844
685,12.074845176409681
686,12.116501801946029
687,12.13914952143098
688,12.130050391489164
689,12.12334943526912
690,12.156483516038861
691,12.184808145072296
692,12.196028318386709
693,12.22001562595851
694,12.204082668889114
695,12.145012509684335
696,12.120540182093237
697,12.101341597319347
698,12.05910425750858
699,12.021528524955556
700,12.007659494476343
701,11.995202724646603
702,11.89208280465921
703,11.797855377956509
704,11.748447505325288
705,11.693527788826572
706,11.651069355836555
707,11.703905251504494
708,11.829724662618972
709,11.895560240503926
710,11.922578094383809
711,11.894458784944007
712,11.846012219204113
713,11.69246716421992
714,11.698645277819807
715,11.76450203054975
716,11.813172691541425
717,11.849769381072903
718,11.90984264751836
719,12.058160691106394
720,12.246069750342372
721,12.410263068346964
722,12.549217860909465
723,12.763500900496837
724,13.016073782589388
725,13.308354463857285
726,13.641753439860764
727,13.977666604479154
728,14.288819540203178
729,14.56588838873894
730,14.668885685683719
731,14.668313690563494
732,14.680399597607362
733,14.709610359063973
734,14.787734393456859
735,14.731029897193352
736,14.344521090177935
737,13.747418995285656
738,13.10050350606683
739,12.5755350189351
740,12.20789305536627
741,11.915296277822321
742,11.68290440995284
743,11.550859957747548
744,11.492141273884414
745,11.486844800636817
746,11.494441417229439
747,11.499688272766548
748,11.502202520300145
749,11.555628833619238
750,11.656315358427491
751,11.69572862290137
752,11.662015462009165
753,11.538708746456805
754,11.312315626380638
755,11.129679707243895
756,11.021561030311148
757,11.013474668271186
758,11.067057238218283
759,11.143352885126916
760,11.1947697981699
761,11.222422962244238
762,11.200878653966043
763,11.153993739177622
764,11.068011826524867
765,10.955574408258428
766,10.828558095210795
767,10.714865949515513
768,10.633437238757494
769,10.57551402892679
770,10.555249556644398
771,10.575272820604084
772,10.630238359215909
773,10.675586891521206
774,10.747600429237394
775,10.84660310344455
776,10.992635697022223
777,11.118753136240755
778,11.2101320371181
779,11.263432089456757
780,11.291161536999567
781,11.300578993864946
782,11.281716017891455
783,11.240425788030478
784,11.229766410252111
785,11.257372732283073
786,11.290928843425945
787,11.31249667196559
788,11.315522004336913
789,11.302608151534244
790,11.282516207155723
791,11.2523405420159
792,11.216749208369478
793,11.149717775870101
794,11.047412930307544
795,10.907466255766991
796,10.693730744752699
797,10.469262328012618
798,10.26044429630241
799,10.072253173499817
800,9.967116571948196
801,9.902267330692482
802,9.888426488735178
803,9.844451722151547
804,9.775133164269022
805,9.678730281228596
806,9.566689002997222
807,9.459344148158735
808,9.3338529825796
809,9.267341556348413
810,9.191585012322719
811,9.147703755597703
812,9.10569484903614
813,9.064452079878237
814,8.995710543599927
815,8.961076832134765
816,9.004469213729536
817,9.04279962773964
818,9.086656410587139
819,9.05577120742646
820,9.010686875114757
821,9.025274582452425
822,8.975554552629461
823,8.867693408366705
824,8.805897980993336
825,8.814045811661288
826,8.881786611631568
827,8.907730195384389
828,8.867464850722456
829,8.80047810292892
830,8.658253017022858
831,8.410306317986539
832,8.147963716739113
833,7.929644854505753
834,7.757996374952128
835,7.625287574597934
836,7.613654493881185
837,7.59447355216021
838,7.638169469870377
839,7.750145667812646
840,7.907899106664374
841,8.086451639843219
842,8.31165087992622
843,8.478018416619946
844,8.710451079798162
845,8.668592794414494
846,8.439096150344582
847,8.18053564933841
848,7.86287527346299
849,7.498058868395532
850,7.06418954990734
851,6.52767747664133
852,5.932798367565965
853,5.488013801632405
854,5.21110280013076
855,5.107872725413387
856,5.123533160566325
857,5.031337542786517
858,4.98195747506648
859,4.904020780376811
860,4.67036526771966
861,4.388963296566374
862,4.195624651761619
863,4.037143209487311
864,3.9968360633683915
865,4.188857706535046
866,4.489872970975597
867,4.881585229618665
868,5.259569232412446
869,5.760585896960379
870,6.094799484977216
871,6.449786868496503
872,6.834811562340789
873,7.1645747711174295
874,7.4414920456663936
875,7.684084663972655
876,7.929016001633471
877,8.23131752846109
878,8.568237672189667
879,8.84192241402576
880,9.044663546681562
881,9.218002545434004
882,9.358569632170202
883,9.44643749534977
884,9.502967222984765
885,9.523004495773208
886,9.509299189462595
887,9.458057699387169
888,9.3868010012023
889,9.299813960635674
890,9.1814690942321
891,9.10369033250224
892,9.060966865123504
893,9.053795308197294
894,9.073952018788347
895,9.098778362060727
896,9.129489636937365
897,9.174118733998696
898,9.208137452389494
899,9.236276175238345
900,9.271922348021562
901,9.2821248933909
902,9.285405586544272
903,9.266420428739963
904,9.231669380502211
905,9.18746927900942
906,9.11981437386649
907,9.062671380449544
908,9.025809756059758
909,9.004143863258363
910,8.97627611810637
911,8.94734637407177
912,8.919345837694436
913,8.881878888324763
914,8.842754927798524
915,8.824385944789825
916,8.789995011165189
917,8.748445905452925
918,8.715811741872727
919,8.698426057319153
920,8.66178529333925
921,8.592655602406268
922,8.529102512132226
923,8.480738961373817
924,8.446944289658248
925,8.435198963014557
926,8.413509918515487
927,8.35350601902104
928,8.274890863324188
929,8.177430544274486
930,8.0503997500997
931,7.908505124118179
932,7.740930570288086
933,7.57270158119934
934,7.426401970278349
935,7.331606833296604
936,7.281645944126268
937,7.229139435857363
938,7.163822304122192
939,7.070727423030661
940,6.959051214526255
941,6.850458676205761
942,6.754859968365153
943,6.65581163196488
944,6.551163467051268
945,6.441029452400372
946,6.361457099918368
947,6.337235651329337
948,6.357725709442974
949,6.418573560052536
950,6.501662826115549
951,6.566447752673213
952,6.619065159720904
953,6.668104999545932
954,6.714373526901838
955,6.759535467397356
956,6.7945259383783565
957,6.819503386818212
958,6.858186966416383
959,6.893655835624074
960,6.9027694206702535
961,6.877943189710734
962,6.800139786895116
963,6.692582892031183
964,6.568642640949022
965,6.458482795861045
966,6.370533058601765
967,6.313642136035668
968,6.262913012830282
969,6.191974831176481
970,6.106012000674539
971,5.99692816559913
972,5.899669249462164
973,5.826486199596857
974,5.7526259203092565
975,5.665460931748271
976,5.573713164275048
977,5.497799599751957
978,5.416229127133931
979,5.351376638370212
980,5.303535551068109
981,5.254640364323819
982,5.224124321548274
983,5.188632336588256
984,5.147104705508298
985,5.102262227780429
986,5.074839296036558
987,5.060260473265643
988,5.051190988510086
989,5.0836850658532455
990,5.125487838133552
991,5.149209354854008
992,5.164113031456367
993,5.180183891528472
994,5.2151354601586775
995,5.2643700081506495
996,5.303036880164939
997,5.303698347854535
998,5.287685073871927
999,5.2681352656728535
1000,5.248478942074925
1001,5.241896561278196
1002,5.240195361084531
1003,5.235455975625854
1004,5.231572391335391
1005,5.202678673006261
1006,5.150893652227637
1007,5.085351105906781
1008,4.993370341273746
1009,4.881691179102219
1010,4.746243862192301
1011,4.6174283272297885
1012,4.50895501894945
1013,4.409803905019828
1014,4.350023142428
1015,4.319030286337792
1016,4.30653030940465
1017,4.3202276693693165
1018,4.355169495620984
1019,4.4001387559804925
1020,4.442722122604593
1021,4.480719009090123
1022,4.508056293008281
1023,4.520625361160711
1024,4.497792433734233
1025,4.444001962584849
1026,4.3741535191541345
1027,4.327260183541071
1028,4.305383899594588
1029,4.280827436089595
1030,4.2605736958403355
1031,4.250192441896459
1032,4.229355511341126
1033,4.200627423080434
1034,4.166594147187283
1035,4.147378372174174
1036,4.142042970795615
1037,4.1777047364293765
1038,4.22402009465236
1039,4.28771422270286
1040,4.3425257579122984
1041,4.395774559361172
1042,4.435217394162535
1043,4.471907404674468
1044,4.494185906763676
1045,4.512502204177537
1046,4.508878989547554
1047,4.484605174260594
1048,4.439295813432096
1049,4.387317960302141
1050,4.310543588841469
1051,4.238693332656027
1052,4.170471963389616
1053,4.098745319821532
1054,4.042189915841547
1055,4.015968825101837
1056,4.0027052536064645
1057,3.988130774986871
1058,3.9801939526409313
1059,3.9745584237248153
1060,3.9496344207152134
1061,3.9244832136850505
1062,3.903650974558815
1063,3.881291593309797
1064,3.8480802388425417
1065,3.8250169721056437
1066,3.7954429348632175
1067,3.7754069490462285
1068,3.7580425000247573
1069,3.7593477371894863
1070,3.75110109314636
1071,3.7489410654071094
1072,3.7329513703432156
1073,3.733025997051442
1074,3.727530149754756
1075,3.716604215712664
1076,3.7209563700088353
1077,3.7099398490920237
1078,3.687811881931424
1079,3.6483380221770148
1080,3.6104387317215583
1081,3.590868234130923
1082,3.584224116583343
1083,3.590512048146067
1084,3.5727088502209057
1085,3.535640015699812
1086,3.4892320172999973
1087,3.4414326921573917
1088,3.3881282599497666
1089,3.3504801585996518
1090,3.3202199526950267
1091,3.284996340659376
1092,3.2457198173617314
1093,3.1865194984251133
1094,3.1065324086068813
1095,3.0343451924135962
1096,2.9750074476621933
1097,2.951821099033353
1098,2.9595114857457787
1099,2.982972182352597
1100,3.0070677927042198
1101,3.0189501820309346
1102,3.0140601476189914
1103,3.0015167847073343
1104,2.9928772238803703
1105,2.9840057147400785
1106,2.983037695463082
1107,2.9998874434263314
1108,3.0327067669793593
1109,3.07681819542762
1110,3.1113056211992784
1111,3.1508637229602527
1112,3.1847984713597413
1113,3.210427554609524
1114,3.2256463463298672
1115,3.2374092569491495
1116,3.2707243684828313
1117,3.308705111459261
1118,3.3446641843802922
1119,3.3786961347569076
1120,3.4034843857044876
1121,3.438623130753413
1122,3.488824869678453
1123,3.516974612202773
1124,3.512355160552474
1125,3.496900222957933
1126,3.4604669322503554
1127,3.423742609147922
1128,3.4293092375617533
1129,3.4468303960962317
1130,3.459803724565276
1131,3.4534296251167405
1132,3.440221123696219
1133,3.455595500659925
1134,3.488838385199415
1135,3.5237176114968918
1136,3.5508712535027342
1137,3.566669458869569
1138,3.5753526461068645
1139,3.5718934891588106
1140,3.575369080974312
1141,3.5779502369319403
1142,3.577414552849419
1143,3.580402109709212
1144,3.570322181402645
1145,3.542352954516531
1146,3.5134526138469937
1147,3.49394705279326
1148,3.47690661307783
1149,3.461300203835293
1150,3.451353058595487
1151,3.436811498434423
1152,3.420322827701611
1153,3.403248006665862
1154,3.3887985154354254
1155,3.3744619273852265
1156,3.364292983897869
1157,3.3882360626608943
1158,3.4185442196951357
1159,3.439707343346228
1160,3.451267206958235
1161,3.4485827216079628
1162,3.43806661817392
1163,3.417405882522658
1164,3.3931792668444842
1165,3.3561394416465333
1166,3.315220359763316
1167,3.2846964872822326
1168,3.2615188765626044
1169,3.2294838828683226
1170,3.1962436671406067
1171,3.1725753005015065
1172,3.150341036637059
1173,3.1339628079054194
1174,3.1199087430489385
1175,3.1164698702148286
1176,3.121973457255862
1177,3.1049332954672195
1178,3.0820475560335154
1179,3.0774392230995886
1180,3.0974554865042165
1181,3.1245041748297098
1182,3.1541081185746265
1183,3.1825199395452586
1184,3.198070885602789
1185,3.2157578438199153
1186,3.2349228183303183
1187,3.225608218335111
1188,3.211849397698458
1189,3.1917908336495913
1190,3.15732838055807
1191,3.1104659552429297
1192,3.063308858623415
1193,3.0061506679016787
1194,2.9496753644473444
1195,2.891904326151561
1196,2.8279358800342465
1197,2.7637827982288172
1198,2.6951346950560833
1199,2.6155078393904034
1200,2.537002282462751
1201,2.4617177843309435
1202,2.3749061340275546
1203,2.252631933350699
1204,2.097351418284177
1205,1.925851233593761
1206,1.7686560769692932
1207,1.6254808866630839
1208,1.5209868170568512
1209,1.4852238610915407
1210,1.5001255919120382
1211,1.543681440493316
1212,1.6105035750743468
1213,1.6901531531141103
1214,1.779271769531519
1215,1.870722391249572
1216,1.9486105449291244
1217,2.0227113704815594
1218,2.108969848033553
1219,2.1617699610238645
1220,2.197725312872663
1221,2.2368752996431027
1222,2.2811907430248084
1223,2.316336855132434
1224,2.365476185221496
1225,2.4171837416656246
1226,2.486995405733964
1227,2.5869622844942626
1228,2.6990931316513382
1229,2.8242090561171835
1230,2.945564311523924
1231,3.0569030443447076
1232,3.15639244483728
1233,3.2396504918643245
1234,3.313840707503914
1235,3.373927740682646
1236,3.4343519927573
1237,3.504653662281001
1238,3.5825550333879477
1239,3.660833230896671
1240,3.733227782092044
1241,3.779587172111377
1242,3.7922897981424057
1243,3.7889920616551507
1244,3.7776437196652637
1245,3.773454392271134
1246,3.770521615528935
1247,3.7793041459145797
1248,3.799366079307333
1249,3.809470997263702
1250,3.815419157858585
1251,3.8334606124148536
1252,3.8558004365792726
1253,3.8760976707672796
1254,3.8909137627329358
1255,3.9044135202318984
1256,3.910509917672286
1257,3.92215757153663
1258,3.950621681084158
1259,3.9906521316127908
1260,4.040759966304606
1261,4.096363455259606
1262,4.1434427670686915
1263,4.188740566966331
1264,4.230932326255314
1265,4.261794689710925
1266,4.298720726048799
1267,4.3351367091669175
1268,4.3724576995715125
1269,4.42277817186087
1270,4.465401160137517
1271,4.515719410989888
1272,4.577888572959594
1273,4.6223864045778384
1274,4.657600768099343
1275,4.6730729474840444
1276,4.68844436646566
1277,4.692167652346498
1278,4.685212847700754
1279,4.675742005991296
1280,4.673140929116144
1281,4.677901190178076
1282,4.697580120085576
1283,4.728109372287804
1284,4.738459598351156
1285,4.746085880140399
1286,4.764868055651817
1287,4.772518221036975
1288,4.7918995594487654
1289,4.826158063559802
1290,4.849857623811943
1291,4.868473477236293
1292,4.8902347071585694
1293,4.909526885815595
1294,4.930723527650187
1295,4.9710429368200835
1296,5.027100076824894
1297,5.084582762871804
1298,5.129162663556187
1299,5.175333638066192
1300,5.226833751452062
1301,5.275222813442284
1302,5.31331485214163
1303,5.354741227205025
1304,5.378791162838638
1305,5.3893352861543065
1306,5.396262419966391
1307,5.411127746362794
1308,5.438979904673246
1309,5.482855187179027
1310,5.526352611912031
1311,5.546688117031778
1312,5.537550864427914
1313,5.507283944983044
1314,5.481380041997625
1315,5.461370147596298
1316,5.452321611832275
1317,5.4523608214240085
1318,5.442695845339102
1319,5.437867233619585
1320,5.465536051672274
1321,5.513197106119264
1322,5.550530261887658
1323,5.571287824659919
1324,5.585047879373846
1325,5.591823710849567
1326,5.614879113176897
1327,5.665540812984688
1328,5.724001032051959
1329,5.7729118402225765
1330,5.825077385141654
1331,5.891537120926216
1332,5.937235138464899
1333,6.005811411016296
1334,6.0951907935012315
1335,6.192993005106999
1336,6.305109415182557
1337,6.4086022751057214
1338,6.493018650775809
1339,6.565323680368564
1340,6.681245893841137
1341,6.854056061387425
1342,7.063879706847359
1343,7.259015506391705
1344,7.4050251146630615
1345,7.502399623191039
