,X,Y,Z
801,17.7705,0.20104,14.8324
802,17.8825,0.193771,14.8523
803,17.9917,0.187302,14.8655
804,18.099,0.181432,14.8727
805,18.2055,0.176094,14.8742
806,18.3123,0.171209,14.8699
807,18.4203,0.166668,14.8604
808,18.5312,0.162279,14.846
809,18.646,0.157921,14.8272
810,18.7661,0.153515,14.8041
811,18.893,0.148848,14.7773
812,19.0279,0.14368,14.7472
813,19.1723,0.137941,14.7142
814,19.3275,0.131274,14.6787
815,19.4947,0.123474,14.6411
816,19.6752,0.114308,14.6018
817,19.8702,0.103432,14.561
818,20.0806,0.0905499,14.5194
819,20.3075,0.0753528,14.4771
820,20.5518,0.0574395,14.4343
821,20.8142,0.0365158,14.3915
822,21.0954,0.0122098,14.3489
823,21.3962,-0.0158572,14.3065
824,21.717,-0.0480051,14.265
825,22.0584,-0.0846026,14.2243
826,22.4209,-0.125995,14.1849
827,22.805,-0.172542,14.1471
828,23.211,-0.22444,14.1111
829,23.6395,-0.282061,14.0775
830,24.0909,-0.34559,14.0465
831,24.5655,-0.41529,14.0185
832,25.0637,-0.491315,13.9941
833,25.5858,-0.573724,13.9734
834,26.132,-0.662642,13.9571
835,26.7028,-0.758179,13.9453
836,27.2978,-0.86024,13.9387
837,27.9175,-0.968846,13.9372
838,28.5615,-1.08384,13.9416
839,29.2297,-1.20508,13.9521
840,29.9217,-1.3324,13.9694
841,30.637,-1.46553,13.994
842,31.3749,-1.60397,14.0266
843,32.1345,-1.74739,14.068
844,32.9148,-1.8953,14.1195
845,33.7145,-2.04697,14.1821
846,34.5322,-2.20182,14.2572
847,35.366,-2.35892,14.3461
848,36.214,-2.51737,14.4504
849,37.0739,-2.67612,14.5713
850,37.9434,-2.83416,14.7103
851,38.8195,-2.99016,14.8685
852,39.6994,-3.14297,15.0462
853,40.5796,-3.29102,15.2441
854,41.4568,-3.43315,15.4615
855,42.327,-3.56774,15.6977
856,43.1865,-3.69337,15.9512
857,44.031,-3.80859,16.2195
858,44.8565,-3.9119,16.5001
859,45.6585,-4.00207,16.7895
860,46.4328,-4.07748,17.0837
861,47.1751,-4.13717,17.3784
862,47.8813,-4.17985,17.6691
863,48.5473,-4.20455,17.951
864,49.1692,-4.21057,18.2194
865,49.7435,-4.19724,18.4695
866,50.2668,-4.16419,18.697
867,50.7361,-4.11144,18.8975
868,51.1487,-4.03877,19.0672
869,51.5023,-3.94677,19.2029
870,51.7948,-3.83609,19.3011
871,52.0245,-3.70734,19.3596
872,52.1902,-3.56164,19.376
873,52.2908,-3.40034,19.349
874,52.3258,-3.22478,19.2773
875,52.2947,-3.03657,19.1607
876,52.1979,-2.83742,18.9989
877,52.0356,-2.62925,18.7928
878,51.8085,-2.41374,18.5433
879,51.5178,-2.19292,18.2525
880,51.1647,-1.96871,17.9223
881,50.7508,-1.74307,17.5559
882,50.2781,-1.51771,17.1565
883,49.7485,-1.29457,16.7277
884,49.1643,-1.07504,16.2738
885,48.5279,-0.860873,15.7991
886,47.8419,-0.65337,15.3083
887,47.1088,-0.453725,14.8058
888,46.3314,-0.263026,14.2964
889,45.5122,-0.0820835,13.7847
890,44.6541,0.0883611,13.2748
891,43.7596,0.247857,12.7707
892,42.8313,0.396085,12.2758
893,41.8717,0.532815,11.7933
894,40.8832,0.658115,11.3258
895,39.8681,0.772105,10.8751
896,38.8285,0.875039,10.4427
897,37.7666,0.967241,10.0297
898,36.6843,1.0493,9.63602
899,35.5833,1.12166,9.26156
900,34.4654,1.18501,8.90561
901,33.3323,1.24,8.56702
902,32.1853,1.28731,8.24423
903,31.0262,1.32763,7.93561
904,29.8561,1.3617,7.63912
905,28.6767,1.39019,7.35264
906,27.4894,1.41374,7.07418
907,26.2957,1.43297,6.80172
908,25.0971,1.44851,6.53335
909,23.8955,1.46081,6.26742
910,22.6925,1.47038,6.00247
911,21.4902,1.4776,5.73744
912,20.2908,1.48282,5.47171
913,19.0966,1.48633,5.20493
914,17.9101,1.48838,4.93723
915,16.7342,1.48912,4.66908
916,15.5717,1.48871,4.40129
917,14.4257,1.48725,4.13506
918,13.2996,1.4848,3.87191
919,12.1969,1.48139,3.61355
920,11.1211,1.47708,3.36177
921,10.0759,1.47185,3.11846
922,9.06518,1.46571,2.88585
923,8.09264,1.45869,2.66566
924,7.16213,1.45078,2.45994
925,6.27737,1.442,2.27041
926,5.44198,1.43236,2.09878
927,4.6594,1.42189,1.94646
928,3.93289,1.41064,1.81472
929,3.26536,1.39866,1.70465
930,2.65947,1.38602,1.61698
931,2.1175,1.37277,1.55226
932,1.64121,1.35904,1.5108
933,1.23195,1.34495,1.49256
934,0.890615,1.33062,1.4972
935,0.617466,1.31623,1.52401
936,0.412287,1.30195,1.57201
937,0.274208,1.28798,1.63979
938,0.201777,1.27454,1.72557
939,0.192989,1.26185,1.82738
940,0.245307,1.25016,1.94268
941,0.355559,1.23969,2.06896
942,0.520081,1.2307,2.20324
943,0.734821,1.22336,2.34274
944,0.99518,1.21787,2.48422
945,1.29635,1.21436,2.6248
946,1.63323,1.21294,2.76141
947,2.00045,1.21364,2.89133
948,2.39267,1.2164,3.0118
949,2.80447,1.2211,3.12073
950,3.23058,1.22753,3.21612
951,3.66589,1.23538,3.29646
952,4.10548,1.24423,3.36077
953,4.54495,1.25361,3.40873
954,4.98022,1.26296,3.44041
955,5.40781,1.27166,3.45659
956,5.82478,1.27905,3.4588
957,6.2288,1.28451,3.44914
958,6.61822,1.28738,3.43028
959,6.99208,1.28712,3.40554
960,7.35,1.28326,3.3786
961,7.69228,1.27548,3.35372
962,8.01969,1.26361,3.33522
963,8.33349,1.24766,3.32734
964,8.6351,1.22783,3.3343
965,8.92617,1.20448,3.35996
966,9.20837,1.17817,3.40728
967,9.48309,1.14955,3.47875
968,9.7515,1.1194,3.57582
969,10.0144,1.08854,3.69898
970,10.2721,1.05779,3.84807
971,10.5246,1.02799,4.02199
972,10.7715,0.999876,4.21906
973,11.0117,0.97413,4.43728
974,11.2443,0.951337,4.67398
975,11.4677,0.931996,4.92645
976,11.6805,0.916472,5.19174
977,11.881,0.905057,5.46659
978,12.0679,0.897909,5.74778
979,12.2394,0.895118,6.03196
980,12.3942,0.896677,6.3157
981,12.5311,0.902462,6.59541
982,12.6491,0.9123,6.8677
983,12.7472,0.92591,7.12905
984,12.825,0.94297,7.37624
985,12.8819,0.963049,7.60625
986,12.9177,0.985668,7.81634
987,12.9324,1.01033,8.00415
988,12.9261,1.03646,8.16776
989,12.8993,1.06349,8.30594
990,12.8523,1.09085,8.41781
991,12.7858,1.11798,8.50286
992,12.7004,1.14434,8.56139
993,12.5972,1.16945,8.59405
994,12.4769,1.19288,8.60204
995,12.3407,1.21428,8.58685
996,12.1895,1.23342,8.55039
997,12.0245,1.25008,8.49498
998,11.8468,1.26425,8.42301
999,11.6578,1.2759,8.33735
1000,11.4585,1.28517,8.24079
1001,11.2503,1.29226,8.1361
1002,11.0345,1.29744,8.02621
1003,10.812,1.30101,7.91394
1004,10.5843,1.30336,7.80174
1005,10.3525,1.30488,7.69207
1006,10.1175,1.30598,7.58686
1007,9.88043,1.3071,7.48776
1008,9.6422,1.30864,7.39588
1009,9.40351,1.31095,7.31196
1010,9.16517,1.31438,7.23609
1011,8.92781,1.31926,7.16817
1012,8.69183,1.32581,7.10727
1013,8.45775,1.33426,7.05236
1014,8.22594,1.34475,7.00185
1015,7.99663,1.35736,6.95407
1016,7.77011,1.37213,6.90708
1017,7.54659,1.38902,6.85902
1018,7.32619,1.40797,6.80779
1019,7.10913,1.42885,6.75159
1020,6.89558,1.45151,6.68873
1021,6.68579,1.47573,6.61776
1022,6.47992,1.50129,6.5375
1023,6.27821,1.52794,6.44708
1024,6.08102,1.55539,6.34605
1025,5.88874,1.58335,6.23408
1026,5.70168,1.61149,6.11141
1027,5.52036,1.63951,5.97834
1028,5.34523,1.6671,5.83554
1029,5.17683,1.69392,5.68379
1030,5.01575,1.71968,5.52415
1031,4.86256,1.74411,5.35783
1032,4.71783,1.76691,5.18586
1033,4.58219,1.78789,5.00964
1034,4.45614,1.80682,4.83035
1035,4.3402,1.82356,4.64922
1036,4.23491,1.83797,4.46746
1037,4.14062,1.84997,4.28635
1038,4.05778,1.85953,4.10704
1039,3.98664,1.86665,3.93055
1040,3.9274,1.87138,3.75808
1041,3.88029,1.87381,3.59071
1042,3.84529,1.87406,3.42927
1043,3.82247,1.8723,3.27483
1044,3.8117,1.86871,3.12806
1045,3.81285,1.8635,2.98988
1046,3.82568,1.85691,2.86069
1047,3.84987,1.84916,2.74103
1048,3.88513,1.8405,2.63132
1049,3.93105,1.83114,2.5316
1050,3.98726,1.82134,2.44212
1051,4.05328,1.81125,2.3629
1052,4.12874,1.80108,2.29369
1053,4.21323,1.79095,2.23446
1054,4.30636,1.78097,2.18497
1055,4.40781,1.77119,2.14518
1056,4.51726,1.76164,2.11475
1057,4.6345,1.75228,2.09373
1058,4.75931,1.74304,2.0819
1059,4.89159,1.7338,2.07929
1060,5.03126,1.72444,2.08593
1061,5.17837,1.71478,2.10194
1062,5.33295,1.70464,2.12742
1063,5.4952,1.69382,2.16245
1064,5.66523,1.68216,2.20735
1065,5.84333,1.66947,2.26202
1066,6.02971,1.65561,2.32663
1067,6.2247,1.6405,2.40118
1068,6.42864,1.62407,2.4855
1069,6.64192,1.6063,2.57944
1070,6.86484,1.58724,2.68262
1071,7.09795,1.56696,2.79463
1072,7.34164,1.5456,2.91502
1073,7.59636,1.52334,3.0431
1074,7.86272,1.50035,3.17821
1075,8.14132,1.47686,3.31978
1076,8.43272,1.45308,3.46696
1077,8.73771,1.42919,3.61921
1078,9.05709,1.40536,3.77586
1079,9.39165,1.38173,3.9363
1080,9.74248,1.35833,4.10024
1081,10.1105,1.33515,4.26709
1082,10.4968,1.31209,4.43682
1083,10.9027,1.28894,4.6092
1084,11.3293,1.26543,4.78413
1085,11.7779,1.24111,4.96191
1086,12.25,1.21544,5.14273
1087,12.7469,1.18777,5.32697
1088,13.2702,1.15731,5.51521
1089,13.8212,1.12315,5.70799
1090,14.4014,1.08424,5.9062
1091,15.0122,1.03944,6.11078
1092,15.6551,0.987473,6.32277
1093,16.3312,0.927011,6.54336
1094,17.0418,0.856605,6.77378
1095,17.7879,0.774814,7.01528
1096,18.5702,0.680103,7.26906
1097,19.3893,0.571011,7.53653
1098,20.2457,0.446057,7.81901
1099,21.1395,0.303941,8.11773
1100,22.0704,0.143419,8.43388
1101,23.038,-0.0365228,8.76888
1102,24.0416,-0.236585,9.12384
1103,25.0803,-0.457238,9.50003
1104,26.1527,-0.698523,9.89852
1105,27.2572,-0.960042,10.3203
1106,28.392,-1.24099,10.7662
1107,29.5548,-1.53993,11.2367
1108,30.7432,-1.85508,11.7319
1109,31.9543,-2.18402,12.2515
1110,33.1846,-2.52385,12.7944
1111,34.4307,-2.87125,13.3588
1112,35.6883,-3.22248,13.9422
1113,36.9528,-3.57344,14.5412
1114,38.2193,-3.91982,15.151
1115,39.4821,-4.25702,15.7663
1116,40.7354,-4.58048,16.3803
1117,41.9729,-4.88558,16.9858
1118,43.1878,-5.16781,17.5743
1119,44.3732,-5.42288,18.1371
1120,45.5219,-5.64687,18.6649
1121,46.6267,-5.83617,19.1487
1122,47.6803,-5.98775,19.5796
1123,48.6758,-6.09907,19.9495
1124,49.6064,-6.16821,20.2514
1125,50.466,-6.19413,20.4793
1126,51.2492,-6.17628,20.6289
1127,51.9509,-6.11489,20.6973
1128,52.5673,-6.01105,20.6835
1129,53.0951,-5.86635,20.5881
1130,53.5323,-5.68321,20.4134
1131,53.8773,-5.46449,20.1631
1132,54.1299,-5.21371,19.8426
1133,54.2903,-4.93471,19.4583
1134,54.3599,-4.63178,19.0181
1135,54.3408,-4.30948,18.5308
1136,54.2355,-3.97247,18.0057
1137,54.0474,-3.62555,17.453
1138,53.7804,-3.27333,16.8829
1139,53.4386,-2.92045,16.3059
1140,53.0267,-2.57125,15.7318
1141,52.5492,-2.22968,15.1704
1142,52.011,-1.8994,14.6303
1143,51.4169,-1.58361,14.119
1144,50.7715,-1.28498,13.6432
1145,50.0792,-1.00575,13.2078
1146,49.3441,-0.747556,12.8163
1147,48.5702,-0.511604,12.4709
1148,47.7609,-0.298534,12.1722
1149,46.9192,-0.108584,11.9192
1150,46.0478,0.0584871,11.7097
1151,45.149,0.203317,11.5404
1152,44.2245,0.326827,11.4066
1153,43.276,0.430314,11.3032
1154,42.3045,0.515215,11.2242
1155,41.3108,0.583246,11.1631
1156,40.2956,0.636177,11.1135
1157,39.2593,0.6759,11.069
1158,38.2019,0.704315,11.0233
1159,37.1237,0.723294,10.9706
1160,36.0247,0.734665,10.9059
1161,34.9049,0.740189,10.8247
1162,33.7643,0.741416,10.7235
1163,32.6029,0.739795,10.5996
1164,31.4211,0.736614,10.4511
1165,30.2192,0.732949,10.2772
1166,28.9977,0.729675,10.0777
1167,27.7575,0.727494,9.8532
1168,26.4996,0.726884,9.6052
1169,25.2255,0.72815,9.33564
1170,23.9371,0.731416,9.04702
1171,22.6365,0.736646,8.74219
1172,21.3264,0.743658,8.42443
1173,20.0099,0.752166,8.09711
1174,18.6904,0.761782,7.76379
1175,17.3721,0.772024,7.4281
1176,16.0593,0.782429,7.09353
1177,14.7569,0.792475,6.76346
1178,13.4702,0.80167,6.44115
1179,12.2047,0.809542,6.12954
1180,10.9662,0.815708,5.83125
1181,9.7607,0.819815,5.54849
1182,8.59441,0.821614,5.28303
1183,7.47343,0.820948,5.03634
1184,6.40379,0.817755,4.80914
1185,5.39135,0.81205,4.60189
1186,4.4417,0.80396,4.41451
1187,3.56002,0.793701,4.24641
1188,2.75097,0.781567,4.09662
1189,2.01869,0.767928,3.96387
1190,1.36661,0.753225,3.84658
1191,0.797412,0.737924,3.74305
1192,0.312986,0.722546,3.65152
1193,-0.0856638,0.707612,3.57028
1194,-0.398396,0.693651,3.49772
1195,-0.626035,0.681166,3.43253
1196,-0.770342,0.67062,3.37373
1197,-0.833921,0.662427,3.32058
1198,-0.8203,0.656923,3.27297
1199,-0.733809,0.654357,3.23114
1200,-0.579458,0.65487,3.19582
1201,-0.362897,0.658513,3.16821
1202,-0.0902596,0.665203,3.15004
1203,0.231953,0.674753,3.14337
1204,0.59712,0.686858,3.15073
1205,0.998529,0.701114,3.17496
1206,1.42966,0.717031,3.21912
1207,1.8843,0.734032,3.28657
1208,2.35665,0.751519,3.3806
1209,2.84153,0.768868,3.50452
1210,3.3344,0.785454,3.66148
1211,3.83143,0.800727,3.85415
1212,4.32949,0.814207,4.08469
1213,4.82611,0.825537,4.3544
1214,5.31936,0.834476,4.66366
1215,5.8077,0.840961,5.01145
1216,6.28982,0.845049,5.39542
1217,6.76446,0.846929,5.8116
1218,7.23021,0.846909,6.25456
1219,7.68551,0.84537,6.71749
1220,8.12851,0.842748,7.19263
1221,8.55717,0.839509,7.6717
1222,8.96928,0.836124,8.14638
1223,9.36258,0.833039,8.60875
1224,9.73481,0.830662,9.05158
1225,10.0838,0.829325,9.46858
1226,10.4076,0.829298,9.85442
1227,10.7044,0.83075,10.2048
1228,10.9727,0.833771,10.5165
1229,11.211,0.838356,10.787
1230,11.4184,0.844431,11.0149
1231,11.5941,0.851851,11.1991
1232,11.7374,0.860432,11.3397
1233,11.8481,0.869974,11.4371
1234,11.9262,0.880255,11.4923
1235,11.9719,0.891057,11.5068
1236,11.986,0.902198,11.4829
1237,11.969,0.913502,11.4231
1238,11.9222,0.924847,11.3303
1239,11.8468,0.936139,11.2081
1240,11.7444,0.947324,11.0601
1241,11.6166,0.958389,10.8904
1242,11.4654,0.969385,10.7032
1243,11.2928,0.980361,10.503
1244,11.1008,0.991421,10.2939
1245,10.8916,1.00268,10.0801
1246,10.6675,1.01429,9.86517
1247,10.4305,1.02639,9.65253
1248,10.1827,1.03914,9.44476
1249,9.92625,1.05266,9.24392
1250,9.66301,1.06711,9.05131
1251,9.39478,1.08258,8.86755
1252,9.12323,1.09916,8.69265
1253,8.84987,1.1169,8.52599
1254,8.57607,1.13583,8.36655
1255,8.30304,1.15593,8.21287
1256,8.03186,1.17717,8.06339
1257,7.76347,1.19946,7.91633
1258,7.49868,1.22273,7.77002
1259,7.23823,1.24684,7.62287
1260,6.98274,1.27167,7.47353
1261,6.73277,1.29708,7.32092
1262,6.48883,1.32289,7.16432
1263,6.25136,1.34896,7.00328
1264,6.02077,1.37511,6.83776
1265,5.79747,1.40118,6.66799
1266,5.58182,1.42701,6.49444
1267,5.37415,1.45243,6.31783
1268,5.17484,1.47728,6.13901
1269,4.98414,1.50144,5.95882
1270,4.80237,1.52476,5.7782
1271,4.62979,1.54711,5.59796
1272,4.46666,1.56841,5.41885
1273,4.31316,1.58856,5.24148
1274,4.16953,1.60747,5.06629
1275,4.03594,1.62508,4.89359
1276,3.91255,1.64133,4.72361
1277,3.79951,1.65617,4.55645
1278,3.69698,1.66957,4.3922
1279,3.6051,1.68151,4.23088
1280,3.52402,1.69197,4.07259
1281,3.4539,1.70094,3.91744
1282,3.39488,1.70845,3.76566
1283,3.34713,1.71451,3.61748
1284,3.31081,1.71916,3.47327
1285,3.28606,1.72246,3.33344
1286,3.27303,1.72448,3.19844
1287,3.27182,1.72529,3.06869
1288,3.2825,1.72501,2.94465
1289,3.30512,1.72374,2.82672
1290,3.33964,1.72161,2.71523
1291,3.386,1.71876,2.61044
1292,3.44406,1.71532,2.51251
1293,3.51363,1.71145,2.42154
1294,3.59444,1.70728,2.33748
1295,3.68617,1.70297,2.2603
1296,3.78846,1.69864,2.18985
1297,3.90086,1.69442,2.12594
1298,4.0229,1.69041,2.06842
1299,4.15409,1.6867,2.01713
1300,4.29389,1.68335,1.97196
1301,4.44176,1.68038,1.93287
1302,4.59714,1.6778,1.89992
1303,4.75951,1.67558,1.87327
1304,4.92832,1.67365,1.85326
1305,5.10308,1.67193,1.84032
1306,5.28333,1.6703,1.835
1307,5.46863,1.66861,1.83796
1308,5.65862,1.66672,1.84996
1309,5.85296,1.66443,1.87176
1310,6.05143,1.66155,1.90412
1311,6.25385,1.65788,1.94776
1312,6.46013,1.6532,2.00323
1313,6.67028,1.6473,2.07096
1314,6.88441,1.64,2.15112
1315,7.10272,1.63112,2.24364
1316,7.32558,1.62051,2.34817
1317,7.55345,1.60807,2.4641
1318,7.78694,1.59375,2.59054
1319,8.02682,1.57753,2.72636
1320,8.27404,1.55948,2.87032
1321,8.52968,1.53968,3.02094
1322,8.79502,1.51827,3.17675
1323,9.07152,1.49546,3.33626
1324,9.36082,1.47146,3.49803
1325,9.66477,1.44648,3.66072
1326,9.98537,1.42078,3.82313
1327,10.3248,1.39455,3.98425
1328,10.6854,1.36795,4.14332
1329,11.0695,1.3411,4.29973
1330,11.4798,1.31401,4.4532
1331,11.9189,1.28657,4.60366
1332,12.3893,1.25855,4.75129
1333,12.8938,1.22956,4.89656
1334,13.4349,1.19903,5.04023
1335,14.015,1.16621,5.18333
1336,14.6366,1.13014,5.32711
1337,15.3018,1.08963,5.47315
1338,16.0125,1.04331,5.62325
1339,16.7705,0.989595,5.77939
1340,17.5769,0.926715,5.94378
1341,18.4326,0.852755,6.11878
1342,19.3383,0.765688,6.30682
1343,20.2939,0.663441,6.51045
1344,21.2989,0.543966,6.73219
1345,22.3523,0.405328,6.97458
1346,23.4526,0.245801,7.24006
1347,24.5977,0.0639621,7.53095
1348,25.785,-0.141192,7.84942
1349,27.0114,-0.370147,8.19728
1350,28.2734,-0.622806,8.57609
1351,29.5668,-0.898414,8.98693
1352,30.8871,-1.19551,9.43036
1353,32.2295,-1.51194,9.90627
1354,33.5886,-1.84485,10.4139
1355,34.9587,-2.19075,10.9515
1356,36.334,-2.54558,11.5166
1357,37.7082,-2.90484,12.1056
1358,39.0747,-3.26364,12.7139
1359,40.4267,-3.61688,13.336
1360,41.7572,-3.95936,13.9652
1361,43.0592,-4.2859,14.594
1362,44.3251,-4.59144,15.2139
1363,45.5478,-4.87122,15.8162
1364,46.7199,-5.12081,16.3917
1365,47.8342,-5.33627,16.9315
1366,48.8837,-5.51417,17.427
1367,49.8618,-5.6517,17.8703
1368,50.7627,-5.74666,18.2546
1369,51.5808,-5.79758,18.5743
1370,52.3116,-5.80361,18.8254
1371,52.951,-5.76461,19.005
1372,53.4962,-5.68108,19.1119
1373,53.9448,-5.55413,19.1463
1374,54.2956,-5.38546,19.1095
1375,54.548,-5.1773,19.004
1376,54.7021,-4.93235,18.8333
1377,54.7589,-4.65372,18.6015
1378,54.72,-4.34491,18.3135
1379,54.5873,-4.00969,17.9747
1380,54.3635,-3.65212,17.591
1381,54.0515,-3.27638,17.1683
1382,53.6545,-2.88679,16.7131
1383,53.176,-2.48768,16.2316
1384,52.6196,-2.08337,15.7301
1385,51.9889,-1.67808,15.2147
1386,51.2875,-1.27585,14.6913
1387,50.5189,-0.880566,14.1653
1388,49.6866,-0.495814,13.642
1389,48.7936,-0.124883,13.1257
1390,47.843,0.229245,12.6203
1391,46.8376,0.563944,12.1291
1392,45.7798,0.876978,11.6543
1393,44.6719,1.16648,11.1977
1394,43.5161,1.43096,10.7601
1395,42.314,1.66932,10.3416
1396,41.0676,1.88083,9.94149
1397,39.7782,2.06515,9.5584
1398,38.4474,2.22226,9.19042
1399,37.0767,2.35248,8.83516
1400,35.6676,2.45646,8.4899
1401,34.2217,2.5351,8.15172
1402,32.7407,2.58962,7.81768
1403,31.2269,2.62145,7.48487
1404,29.6823,2.63224,7.15069
1405,28.1097,2.62383,6.81278
1406,26.5123,2.59823,6.46932
1407,24.8935,2.55757,6.11893
1408,23.2575,2.50406,5.76083
1409,21.6087,2.43997,5.39477
1410,19.9524,2.3676,5.02106
1411,18.2942,2.2892,4.64058
1412,16.6404,2.20696,4.25466
1413,14.9976,2.12292,3.86505
1414,13.3732,2.03897,3.47376
1415,11.7747,1.9568,3.08321
1416,10.2101,1.87786,2.69581
1417,8.68755,1.80334,2.31418
1418,7.21553,1.73416,1.9408
1419,5.80237,1.67098,1.57822
1420,4.45642,1.61419,1.22886
1421,3.18571,1.56396,0.894934
1422,1.99793,1.52021,0.578536
1423,0.900272,1.48273,0.281672
1424,-0.100818,1.45109,0.00613901
1425,-0.999682,1.4248,-0.246405
1426,-1.79157,1.40324,-0.474449
1427,-2.4729,1.38573,-0.676614
1428,-3.04121,1.37158,-0.851622
1429,-3.49531,1.36005,-0.998348
1430,-3.83533,1.35041,-1.11604
1431,-4.06281,1.34197,-1.20385
1432,-4.1806,1.33405,-1.26148
1433,-4.19292,1.32606,-1.2887
1434,-4.10526,1.31746,-1.28557
1435,-3.92426,1.30782,-1.2524
1436,-3.6576,1.29679,-1.18968
1437,-3.31377,1.28413,-1.09786
1438,-2.90201,1.26972,-0.977636
1439,-2.43189,1.25354,-0.829419
1440,-1.91319,1.23565,-0.653623
1441,-1.35564,1.21619,-0.450342
1442,-0.768675,1.19536,-0.219428
1443,-0.161129,1.1734,0.0394824
1444,0.458857,1.15057,0.327123
1445,1.08406,1.12713,0.644446
1446,1.7083,1.10335,0.992241
1447,2.32646,1.07948,1.37148
1448,2.93456,1.05578,1.78259
1449,3.52963,1.03254,2.22558
1450,4.10962,1.01007,2.69955
1451,4.67322,0.988741,3.20248
1452,5.2196,0.968927,3.73109
1453,5.74828,0.951053,4.28058
1454,6.25876,0.935561,4.84475
1455,6.75046,0.922867,5.41603
1456,7.22257,0.91337,5.98584
1457,7.67399,0.907409,6.54529
1458,8.10345,0.905239,7.08547
1459,8.5094,0.907051,7.59803
1460,8.89023,0.912909,8.07564
1461,9.24424,0.922795,8.51218
1462,9.56977,0.936574,8.90289
1463,9.86527,0.954021,9.24449
1464,10.1293,0.974821,9.53504
1465,10.3605,0.998596,9.77387
1466,10.5581,1.02492,9.9615
1467,10.7213,1.05331,10.0995
1468,10.8498,1.08335,10.1904
1469,10.9435,1.11456,10.2373
1470,11.0029,1.14656,10.244
1471,11.0287,1.17898,10.2149
1472,11.022,1.21153,10.1543
1473,10.9843,1.24397,10.0669
1474,10.9172,1.27612,9.9574
1475,10.8227,1.30784,9.83018
1476,10.7031,1.33905,9.68958
1477,10.5607,1.36971,9.53943
1478,10.3979,1.39979,9.38331
1479,10.2174,1.42932,9.22413
1480,10.0216,1.4583,9.0645
1481,9.81322,1.48674,8.90633
1482,9.59467,1.51464,8.75114
1483,9.36842,1.54201,8.59995
1484,9.13677,1.56886,8.4533
1485,8.90191,1.5951,8.31144
1486,8.66588,1.6207,8.17424
1487,8.43059,1.64558,8.04155
1488,8.19778,1.66962,7.91289
1489,7.96899,1.69271,7.78789
1490,7.74566,1.71472,7.66614
1491,7.52904,1.7355,7.54722
1492,7.32028,1.75489,7.43088
1493,7.12038,1.77278,7.31695
1494,6.93025,1.78898,7.20542
1495,6.75071,1.80339,7.09637
1496,6.58245,1.81591,6.99002
1497,6.42615,1.82644,6.8867
1498,6.28238,1.83492,6.78686
1499,6.15165,1.84131,6.69095
1500,6.03449,1.84563,6.59964
1501,5.93122,1.84792,6.51346
1502,5.84229,1.84823,6.4331
1503,5.76796,1.84668,6.35917
1504,5.70849,1.8434,6.29227
1505,5.66409,1.83856,6.23297
1506,5.63488,1.83236,6.18167
1507,5.6209,1.82501,6.13872
1508,5.62211,1.81674,6.10424
1509,5.63841,1.8078,6.07833
1510,5.66955,1.79846,6.06069
1511,5.71528,1.78893,6.0511
1512,5.77518,1.77946,6.049
1513,5.84883,1.77022,6.05379
1514,5.93565,1.7614,6.06479
1515,6.03506,1.75312,6.08115
1516,6.14644,1.74548,6.10206
1517,6.26916,1.73853,6.1268
1518,6.40251,1.73226,6.15465
1519,6.54582,1.72666,6.18497
1520,6.69847,1.72162,6.21728
1521,6.85981,1.71703,6.25125
1522,7.02926,1.71271,6.28665
1523,7.20628,1.70845,6.32342
1524,7.39036,1.70403,6.36163
1525,7.58113,1.6992,6.40141
1526,7.7782,1.69369,6.44313
1527,7.98135,1.68723,6.48702
1528,8.19036,1.67954,6.53363
1529,8.40514,1.67041,6.58332
1530,8.6257,1.65959,6.63655
1531,8.85209,1.64692,6.69368
1532,9.08446,1.63225,6.75497
1533,9.32309,1.61549,6.82072
1534,9.56832,1.59662,6.89089
1535,9.82055,1.57565,6.96536
1536,10.0804,1.55267,7.04397
1537,10.3483,1.52783,7.12617
1538,10.6251,1.50135,7.21133
1539,10.9116,1.47349,7.29875
1540,11.2086,1.44454,7.38752
1541,11.5171,1.41483,7.47659
1542,11.8382,1.38477,7.56489
1543,12.1731,1.35471,7.65141
1544,12.5229,1.325,7.73507
1545,12.8891,1.29597,7.81508
1546,13.2731,1.26789,7.89066
1547,13.6763,1.24095,7.96124
1548,14.1003,1.21526,8.02652
1549,14.5468,1.19074,8.08654
1550,15.0173,1.16724,8.14153
1551,15.5136,1.14435,8.19232
1552,16.0373,1.12157,8.23982
1553,16.59,1.09807,8.28563
1554,17.1734,1.07291,8.3315
1555,17.7888,1.04484,8.37978
1556,18.4378,1.01245,8.43327
1557,19.1217,0.974088,8.49507
1558,19.8414,0.927926,8.56872
1559,20.5979,0.87197,8.65809
1560,21.392,0.804105,8.7674
1561,22.2242,0.722113,8.90096
1562,23.0945,0.623807,9.06322
1563,24.0028,0.507007,9.25847
1564,24.9486,0.369715,9.49086
1565,25.931,0.210084,9.76424
1566,26.9487,0.0265677,10.0818
1567,27.9999,-0.181992,10.4462
1568,29.0824,-0.416325,10.8589
1569,30.1933,-0.676685,11.3206
1570,31.3295,-0.962692,11.8309
1571,32.4872,-1.2734,12.3878
1572,33.6621,-1.60723,12.9883
1573,34.8495,-1.96195,13.6281
1574,36.0443,-2.33471,14.3012
1575,37.2407,-2.72212,15.0007
1576,38.4329,-3.12016,15.7183
1577,39.6147,-3.52444,16.4448
1578,40.7796,-3.9302,17.1701
1579,41.9209,-4.33235,17.8834
