,X,Y,Z
570,44.26,-5.58193,19.165
571,44.5492,-5.7395,19.4665
572,44.8926,-5.89674,19.7797
573,45.2901,-6.0526,20.0924
574,45.74,-6.20552,20.3909
575,46.2387,-6.35391,20.6615
576,46.7812,-6.4958,20.8921
577,47.3608,-6.62938,21.0738
578,47.9705,-6.75311,21.2014
579,48.6024,-6.86589,21.2749
580,49.2492,-6.96718,21.2987
581,49.9043,-7.0574,21.2815
582,50.562,-7.13777,21.2352
583,51.2185,-7.2103,21.173
584,51.8713,-7.27758,21.1085
585,52.5193,-7.34275,21.0539
586,53.1628,-7.40893,21.0195
587,53.803,-7.47918,21.0128
588,54.4416,-7.55621,21.0381
589,55.0803,-7.64217,21.0968
590,55.7206,-7.73828,21.1876
591,56.3639,-7.8451,21.3074
592,57.0107,-7.96226,21.4516
593,57.6612,-8.08856,21.6146
594,58.3149,-8.22221,21.7908
595,58.971,-8.3608,21.9741
596,59.628,-8.50158,22.1586
597,60.2842,-8.64154,22.3391
598,60.9377,-8.77795,22.5103
599,61.586,-8.90817,22.6683
600,62.2269,-9.03007,22.8094
601,62.8578,-9.14209,22.9315
602,63.4764,-9.24333,23.0332
603,64.0803,-9.33365,23.1144
604,64.6674,-9.41344,23.176
605,65.2357,-9.48371,23.2197
606,65.7834,-9.54599,23.2483
607,66.3092,-9.60205,23.2648
608,66.8116,-9.65381,23.273
609,67.2898,-9.70326,23.2764
610,67.743,-9.75208,23.2786
611,68.1705,-9.80182,23.283
612,68.5718,-9.85358,23.2921
613,68.9466,-9.90826,23.3078
614,69.2944,-9.96621,23.3311
615,69.6151,-10.0277,23.3621
616,69.9083,-10.0925,23.4
617,70.1737,-10.1602,23.4433
618,70.4111,-10.2303,23.4903
619,70.6203,-10.302,23.5389
620,70.8012,-10.3743,23.5873
621,70.9537,-10.4463,23.6338
622,71.0779,-10.5167,23.6775
623,71.1739,-10.5844,23.7177
624,71.2422,-10.6483,23.7542
625,71.2829,-10.707,23.7875
626,71.2966,-10.7598,23.8182
627,71.2837,-10.8055,23.8476
628,71.2446,-10.8436,23.8767
629,71.1796,-10.8736,23.9067
630,71.089,-10.895,23.9385
631,70.9731,-10.9079,23.9731
632,70.8321,-10.9124,24.0108
633,70.6663,-10.9086,24.0522
634,70.4758,-10.8971,24.0972
635,70.2605,-10.8785,24.1461
636,70.0206,-10.8533,24.1987
637,69.756,-10.8225,24.2552
638,69.4664,-10.7867,24.3158
639,69.1516,-10.7467,24.3806
640,68.8111,-10.7034,24.4502
641,68.4446,-10.6575,24.5251
642,68.0515,-10.6096,24.606
643,67.6312,-10.5601,24.6933
644,67.183,-10.5096,24.7874
645,66.7065,-10.4581,24.8885
646,66.2011,-10.406,24.9962
647,65.6665,-10.353,25.1104
648,65.1023,-10.299,25.2301
649,64.5086,-10.2439,25.3544
650,63.8854,-10.1872,25.4822
651,63.233,-10.1286,25.6122
652,62.5518,-10.0679,25.7433
653,61.8426,-10.0046,25.8743
654,61.1059,-9.93857,26.0045
655,60.3423,-9.86947,26.1331
656,59.5524,-9.79729,26.2596
657,58.7367,-9.72179,26.3836
658,57.8953,-9.64296,26.5045
659,57.0281,-9.56069,26.6218
660,56.1349,-9.47479,26.7348
661,55.215,-9.38488,26.8426
662,54.2675,-9.2904,26.9448
663,53.2914,-9.19061,27.0405
664,52.2853,-9.08451,27.1293
665,51.2479,-8.97063,27.2108
666,50.1778,-8.84742,27.2846
667,49.0735,-8.71301,27.3499
668,47.9338,-8.5651,27.4055
669,46.7574,-8.40133,27.4494
670,45.5434,-8.21917,27.4785
671,44.2911,-8.01587,27.4888
672,43.0002,-7.789,27.4752
673,41.6709,-7.53627,27.4314
674,40.3039,-7.25581,27.35
675,38.9002,-6.94638,27.223
676,37.4618,-6.60743,27.0415
677,35.9909,-6.23936,26.796
678,34.4907,-5.84341,26.4765
679,32.9645,-5.42192,26.0731
680,31.4169,-4.97821,25.5762
681,29.8529,-4.51662,24.9774
682,28.2783,-4.04232,24.27
683,26.6999,-3.56114,23.4496
684,25.1253,-3.07942,22.5148
685,23.5631,-2.60365,21.4685
686,22.0227,-2.14034,20.3181
687,20.5145,-1.69575,19.0764
688,19.0495,-1.27557,17.7619
689,17.6394,-0.884786,16.3987
690,16.2965,-0.527596,15.0162
691,15.0327,-0.207022,13.6479
692,13.8601,0.0748613,12.3302
693,12.7895,0.317217,11.0998
694,11.8309,0.52019,9.99208
695,10.9921,0.684895,9.03829
696,10.2791,0.813224,8.26353
697,9.69464,0.907693,7.68468
698,9.23881,0.97115,7.3093
699,8.90832,1.00674,7.13513
700,8.69666,1.01773,7.15024
701,8.59433,1.00754,7.33398
702,8.5892,0.979715,7.65834
703,8.66695,0.937946,8.09017
704,8.81179,0.88607,8.59282
705,9.00698,0.828063,9.12883
706,9.23557,0.767985,9.66158
707,9.48115,0.709703,10.1574
708,9.72805,0.656936,10.5872
709,9.96229,0.612792,10.9284
710,10.1716,0.579776,11.1648
711,10.3459,0.55955,11.2886
712,10.4775,0.552856,11.299
713,10.5609,0.559644,11.203
714,10.5932,0.579014,11.0134
