,X,Y,Z
2555,40.5115,7.14172,7.09515
2556,41.1399,7.02849,7.47519
2557,41.7305,6.92694,7.89897
2558,42.2821,6.83755,8.35931
2559,42.7933,6.76025,8.84669
2560,43.2618,6.69467,9.34963
2561,43.6848,6.63996,9.8552
2562,44.0591,6.59509,10.3491
2563,44.3812,6.55905,10.8165
2564,44.6472,6.53079,11.2421
2565,44.8535,6.50924,11.6109
2566,44.9965,6.49362,11.9093
2567,45.0731,6.48314,12.1248
2568,45.0807,6.47713,12.2475
2569,45.0173,6.47511,12.2704
2570,44.882,6.47652,12.1899
2571,44.6743,6.48099,12.0062
2572,44.3949,6.488,11.7239
2573,44.045,6.49718,11.3516
2574,43.6268,6.50799,10.9021
2575,43.1431,6.52002,10.3913
2576,42.5972,6.53273,9.83772
2577,41.9926,6.54564,9.26086
2578,41.3333,6.55834,8.6804
2579,40.623,6.57022,8.11475
2580,39.8654,6.58096,7.5801
2581,39.0638,6.58998,7.08923
2582,38.2213,6.59674,6.65136
2583,37.3402,6.60076,6.27126
2584,36.4225,6.6013,5.94974
2585,35.47,6.59769,5.68384
2586,34.4837,6.58919,5.46711
2587,33.4645,6.57503,5.29034
2588,32.4132,6.55445,5.14219
2589,31.3302,6.52697,5.01003
2590,30.2162,6.49209,4.88043
2591,29.072,6.44958,4.74037
2592,27.8984,6.39946,4.57783
2593,26.6968,6.34196,4.38246
2594,25.4687,6.27752,4.14636
2595,24.2163,6.20675,3.86451
2596,22.9422,6.13042,3.53483
2597,21.6497,6.04935,3.15833
2598,20.3424,5.96445,2.73881
2599,19.0245,5.87656,2.28255
2600,17.7008,5.78641,1.7976
2601,16.3761,5.69481,1.29304
2602,15.0559,5.60226,0.778408
2603,13.7457,5.50931,0.262596
2604,12.4509,5.4163,-0.246284
2605,11.1772,5.3236,-0.741846
2606,9.92982,5.23147,-1.21941
2607,8.71407,5.14019,-1.67584
2608,7.53476,5.05011,-2.11009
2609,6.39639,4.96161,-2.52204
2610,5.30311,4.87515,-2.91284
2611,4.25889,4.7913,-3.28381
2612,3.26752,4.71066,-3.63582
2613,2.33291,4.63394,-3.96862
2614,1.45894,4.56185,-4.28055
2615,0.649838,4.49511,-4.56803
2616,-0.0899382,4.43439,-4.8258
2617,-0.755747,4.38031,-5.04746
2618,-1.34277,4.33337,-5.22567
2619,-1.8463,4.29393,-5.35318
2620,-2.26188,4.26221,-5.42403
2621,-2.58586,4.23824,-5.43411
2622,-2.8155,4.22194,-5.38244
2623,-2.94941,4.21309,-5.27096
2624,-2.98757,4.2114,-5.10522
2625,-2.9318,4.21657,-4.89384
2626,-2.78549,4.22833,-4.64765
2627,-2.55361,4.24645,-4.37911
2628,-2.24271,4.2708,-4.10087
2629,-1.86032,4.30123,-3.82476
2630,-1.41484,4.33759,-3.56048
2631,-0.914795,4.37964,-3.31412
2632,-0.368658,4.42704,-3.08736
2633,0.215704,4.47918,-2.87712
2634,0.831573,4.5352,-2.67507
2635,1.4734,4.59399,-2.46785
2636,2.13711,4.65405,-2.23852
2637,2.81991,4.71367,-1.96759
2638,3.52018,4.77088,-1.63474
2639,4.23719,4.82355,-1.22092
2640,4.97059,4.86954,-0.709883
2641,5.71974,4.90677,-0.0905019
2642,6.48338,4.93338,0.642281
2643,7.2588,4.94795,1.48566
2644,8.04168,4.9496,2.42915
2645,8.82541,4.93818,3.45394
2646,9.60158,4.9145,4.53458
2647,10.3603,4.88015,5.64008
2648,11.0907,4.83769,6.73648
2649,11.782,4.79035,7.78936
2650,12.4241,4.74181,8.76565
2651,13.0084,4.69591,9.6361
2652,13.5282,4.65627,10.3775
2653,13.9789,4.626,10.974
2654,14.3583,4.60732,11.4185
2655,14.6664,4.60136,11.7139
2656,14.9051,4.60816,11.8724
2657,15.0785,4.62671,11.9149
2658,15.1918,4.65508,11.8687
2659,15.2517,4.69087,11.7648
2660,15.2653,4.7314,11.6345
2661,15.2399,4.77412,11.5071
2662,15.1826,4.81678,11.4061
2663,15.0996,4.85763,11.348
2664,14.9961,4.89558,11.3412
2665,14.8762,4.93014,11.3857
2666,14.7428,4.96137,11.4742
2667,14.5978,4.98978,11.5946
2668,14.4425,5.01618,11.7309
2669,14.2778,5.04145,11.8669
2670,14.1041,5.06655,11.9867
2671,13.9222,5.09224,12.0768
2672,13.7328,5.11909,12.127
2673,13.5368,5.14746,12.1306
2674,13.3355,5.17743,12.0847
2675,13.1304,5.20882,11.9892
2676,12.9231,5.24125,11.8469
2677,12.7156,5.27429,11.6622
2678,12.5095,5.30743,11.4402
2679,12.3065,5.34028,11.1865
2680,12.1079,5.37265,10.9058
2681,11.9147,5.40444,10.602
2682,11.7275,5.43593,10.2773
2683,11.5467,5.46756,9.93229
2684,11.3724,5.49996,9.56607
2685,11.2046,5.53387,9.17635
2686,11.043,5.57011,8.75966
2687,10.888,5.6094,8.31245
2688,10.7398,5.65231,7.83087
2689,10.5995,5.69923,7.31152
2690,10.4685,5.7503,6.75197
2691,10.3488,5.80545,6.1505
2692,10.2429,5.86435,5.50725
2693,10.1539,5.92659,4.82317
2694,10.0856,5.9916,4.10119
2695,10.0418,6.05882,3.34618
2696,10.0271,6.12775,2.56502
2697,10.0462,6.19805,1.76675
2698,10.1037,6.26951,0.962617
2699,10.2046,6.34217,0.165806
2700,10.353,6.41636,-0.609124
2701,10.5528,6.49255,-1.3467
2702,10.8068,6.57141,-2.03107
2703,11.1168,6.65373,-2.64757
2704,11.4835,6.74031,-3.18271
2705,11.9061,6.83199,-3.62584
2706,12.3827,6.92954,-3.96907
2707,12.9104,7.03368,-4.20818
2708,13.4856,7.14502,-4.34291
2709,14.1041,7.2641,-4.37681
2710,14.7615,7.39123,-4.31716
2711,15.4534,7.52656,-4.17463
2712,16.1755,7.67001,-3.96232
2713,16.9238,7.82116,-3.69495
2714,17.6948,7.97928,-3.38792
2715,18.4853,8.1432,-3.05614
2716,19.2927,8.31135,-2.71395
2717,20.1144,8.48163,-2.37426
2718,20.948,8.65161,-2.0491
2719,21.7908,8.81836,-1.74876
2720,22.64,8.97879,-1.48231
2721,23.4921,9.12957,-1.25726
2722,24.3436,9.26735,-1.07938
2723,25.1902,9.38899,-0.951956
2724,26.0277,9.49167,-0.876125
2725,26.8517,9.57324,-0.849849
2726,27.658,9.63227,-0.868049
2727,28.4429,9.66818,-0.922153
2728,29.2031,9.68146,-1.00075
2729,29.9363,9.67351,-1.09022
2730,30.6407,9.64673,-1.17536
2731,31.3151,9.60428,-1.24074
2732,31.9591,9.54989,-1.2719
2733,32.5727,9.48775,-1.25637
2734,33.1562,9.42217,-1.1849
2735,33.7103,9.35729,-1.05155
2736,34.2358,9.2968,-0.854621
2737,34.7333,9.24389,-0.596114
2738,35.2036,9.2008,-0.281392
2739,35.6474,9.16878,0.0817047
2740,36.0654,9.148,0.483719
2741,36.4584,9.13775,0.914449
2742,36.8271,9.13606,1.36375
2743,37.1724,9.14028,1.82183
2744,37.4949,9.14704,2.27962
2745,37.7954,9.15245,2.72887
2746,38.0745,9.15229,3.16182
2747,38.3328,9.14235,3.57128
2748,38.5704,9.11865,3.95047
2749,38.7874,9.0776,4.29302
2750,38.9832,9.01626,4.59261
2751,39.1569,8.93268,4.84372
2752,39.3075,8.82563,5.04143
2753,39.4333,8.69519,5.18197
2754,39.5323,8.54231,5.26292
2755,39.6024,8.3689,5.28383
2756,39.6412,8.17782,5.24645
2757,39.6465,7.97255,5.15468
2758,39.6161,7.75706,5.01486
2759,39.5476,7.53577,4.83538
2760,39.4392,7.31312,4.62658
2761,39.2892,7.09347,4.39999
2762,39.0961,6.88099,4.16743
2763,38.8584,6.6795,3.94052
2764,38.5747,6.49219,3.72968
2765,38.2439,6.32172,3.54307
2766,37.8645,6.17006,3.38658
2767,37.4351,6.03832,3.26324
2768,36.9544,5.92693,3.17316
2769,36.421,5.8356,3.11381
2770,35.8339,5.76323,3.08069
2771,35.192,5.70824,3.06737
2772,34.4947,5.66857,3.06672
2773,33.7419,5.64175,3.07128
2774,32.9341,5.62512,3.07419
2775,32.0723,5.61588,3.06958
2776,31.1583,5.61128,3.05302
2777,30.1944,5.6088,3.02138
2778,29.1835,5.60619,2.97296
2779,28.1289,5.60161,2.90716
2780,27.0344,5.5936,2.82418
2781,25.9038,5.58115,2.72459
2782,24.7412,5.56367,2.60896
2783,23.5507,5.54088,2.47719
2784,22.3364,5.51279,2.32858
2785,21.1021,5.47962,2.16112
2786,19.8514,5.4418,1.97171
2787,18.5874,5.39981,1.75623
2788,17.313,5.35418,1.50963
2789,16.031,5.30547,1.22613
2790,14.7436,5.25417,0.899599
2791,13.4532,5.20075,0.524136
2792,12.1618,5.14557,0.094234
2793,10.8717,5.08901,-0.394388
2794,9.58532,5.03132,-0.944273
2795,8.30564,4.97275,-1.55556
2796,7.03581,4.91355,-2.22579
2797,5.7797,4.85397,-2.94946
2798,4.54187,4.79433,-3.71768
2799,3.32761,4.73506,-4.51862
2800,2.14292,4.6766,-5.33716
2801,0.994531,4.6196,-6.15577
2802,-0.110249,4.56471,-6.95523
2803,-1.16368,4.51265,-7.71535
2804,-2.15779,4.4641,-8.41577
2805,-3.08487,4.4196,-9.03792
2806,-3.93751,4.37945,-9.56532
2807,-4.70929,4.34365,-9.9849
2808,-5.39478,4.31179,-10.2879
2809,-5.99004,4.28305,-10.4705
2810,-6.49265,4.25626,-10.5341
2811,-6.90182,4.23,-10.4852
2812,-7.21837,4.20274,-10.3345
2813,-7.44458,4.17315,-10.0969
2814,-7.584,4.14018,-9.78973
2815,-7.64127,4.10334,-9.43158
2816,-7.62171,4.06274,-9.04173
2817,-7.53129,4.01921,-8.6383
2818,-7.37624,3.97418,-8.23799
2819,-7.16292,3.92968,-7.85481
2820,-6.89787,3.88815,-7.49988
2821,-6.58745,3.85225,-7.18104
2822,-6.23814,3.82462,-6.90306
2823,-5.85627,3.80773,-6.66775
2824,-5.44797,3.80361,-6.47392
2825,-5.01909,3.81366,-6.31825
2826,-4.5751,3.83853,-6.19532
2827,-4.12062,3.87798,-6.09803
2828,-3.6595,3.93096,-6.01783
2829,-3.19429,3.99556,-5.94527
2830,-2.72613,4.06918,-5.86937
2831,-2.25434,4.14877,-5.77822
2832,-1.77639,4.23102,-5.65866
2833,-1.28768,4.31267,-5.49639
2834,-0.781929,4.39079,-5.27653
2835,-0.251269,4.46295,-4.98379
2836,0.312988,4.52743,-4.60409
2837,0.919689,4.58325,-4.12522
2838,1.57674,4.63011,-3.53829
2839,2.29018,4.66828,-2.83957
2840,3.06302,4.69844,-2.03162
2841,3.89451,4.72151,-1.12369
2842,4.77971,4.73862,-0.132034
2843,5.70942,4.75095,0.92181
2844,6.671,4.75984,2.01306
2845,7.64954,4.76678,3.11643
2846,8.62927,4.77342,4.20878
2847,9.59463,4.78158,5.26937
2848,10.5319,4.79326,6.28083
2849,11.4291,4.81048,7.22831
2850,12.2775,4.83514,8.09944
2851,13.0703,4.86888,8.88427
2852,13.8031,4.9128,9.57608
2853,14.4734,4.9674,10.1717
2854,15.0802,5.03226,10.6722
2855,15.6233,5.10628,11.0822
2856,16.1036,5.18763,11.4098
2857,16.5225,5.27392,11.6653
2858,16.8819,5.36247,11.8599
2859,17.1841,5.45055,12.0048
2860,17.4315,5.53551,12.1107
2861,17.6271,5.61512,12.1864
2862,17.7737,5.68747,12.2397
2863,17.8748,5.7513,12.2759
2864,17.9337,5.80589,12.2991
2865,17.9539,5.85104,12.3121
2866,17.939,5.88715,12.3162
2867,17.8926,5.91498,12.3119
2868,17.8181,5.93568,12.2983
2869,17.7185,5.9506,12.2742
2870,17.597,5.96128,12.2373
2871,17.4563,5.96914,12.1851
2872,17.2991,5.97562,12.1149
2873,17.1276,5.98194,12.0241
2874,16.9442,5.9891,11.9102
2875,16.7513,5.99784,11.7722
2876,16.551,6.00869,11.6092
2877,16.3457,6.02194,11.4217
2878,16.1374,6.0378,11.2106
2879,15.928,6.05636,10.9767
2880,15.7195,6.07774,10.721
2881,15.5132,6.10206,10.4439
2882,15.3105,6.12947,10.1448
2883,15.1123,6.16021,9.82225
2884,14.9195,6.19459,9.47384
2885,14.7328,6.23279,9.09666
2886,14.5528,6.27502,8.68679
2887,14.3801,6.32135,8.24035
2888,14.2155,6.37176,7.7533
2889,14.0595,6.4261,7.22181
2890,13.9133,6.48395,6.64313
2891,13.778,6.54495,6.01534
2892,13.6551,6.60845,5.33871
2893,13.5467,6.67384,4.61554
2894,13.4552,6.74047,3.85075
2895,13.3836,6.80768,3.05249
2896,13.3355,6.87497,2.23189
2897,13.315,6.94194,1.40296
2898,13.3263,7.00843,0.582164
2899,13.3737,7.07458,-0.212905
2900,13.461,7.14076,-0.964323
2901,13.5913,7.20755,-1.65534
2902,13.7668,7.27568,-2.27105
2903,13.9886,7.34599,-2.79976
2904,14.2569,7.41926,-3.23337
2905,14.5705,7.49629,-3.56774
2906,14.9277,7.57771,-3.80256
2907,15.3262,7.66405,-3.94115
2908,15.7631,7.75569,-3.99003
2909,16.2356,7.85281,-3.9581
2910,16.7409,7.95536,-3.85615
2911,17.2766,8.06309,-3.69602
2912,17.8402,8.17544,-3.48995
2913,18.4294,8.29169,-3.2501
2914,19.0421,8.41074,-2.98781
2915,19.6759,8.53125,-2.71359
2916,20.3282,8.65172,-2.43693
2917,20.996,8.77034,-2.16591
2918,21.6761,8.88518,-1.9074
2919,22.3647,8.99418,-1.66698
2920,23.0579,9.09535,-1.44917
2921,23.7514,9.18668,-1.25739
2922,24.4408,9.2664,-1.09358
2923,25.1222,9.33304,-0.958379
2924,25.7918,9.38552,-0.850144
2925,26.4468,9.42317,-0.76487
2926,27.0851,9.44581,-0.69587
2927,27.7058,9.45371,-0.634031
2928,28.3091,9.44746,-0.568038
2929,28.896,9.428,-0.485413
2930,29.4682,9.39654,-0.373623
2931,30.0279,9.35418,-0.221026
2932,30.5774,9.30223,-0.0181769
2933,31.1189,9.24186,0.241087
2934,31.6541,9.17409,0.559604
2935,32.1844,9.09978,0.936498
2936,32.7105,9.01964,1.36763
2937,33.2329,8.93417,1.84656
2938,33.7511,8.84383,2.36509
2939,34.2649,8.74877,2.91468
2940,34.773,8.64927,3.48637
2941,35.2743,8.54543,4.07188
2942,35.7675,8.43737,4.66321
2943,36.2506,8.32519,5.25294
2944,36.7216,8.20907,5.83337
2945,37.178,8.0893,6.39658
2946,37.6168,7.96626,6.93407
2947,38.0346,7.84056,7.43649
2948,38.4277,7.71292,7.89425
2949,38.7922,7.58432,8.29758
2950,39.1239,7.45598,8.63738
2951,39.4185,7.32929,8.90563
2952,39.6722,7.20579,9.09628
2953,39.8811,7.08718,9.20573
2954,40.0421,6.97507,9.23342
2955,40.1523,6.87124,9.18167
2956,40.2095,6.77729,9.05589
2957,40.2121,6.69471,8.86413
2958,40.1591,6.62484,8.61631
2959,40.0497,6.56871,8.32396
2960,39.8838,6.52718,7.99916
2961,39.6613,6.50063,7.65406
2962,39.3828,6.48907,7.30014
2963,39.0485,6.49208,6.94752
2964,38.6593,6.50869,6.60469
2965,38.2159,6.53737,6.27805
2966,37.7194,6.57614,5.97148
2967,37.1705,6.6225,5.68679
2968,36.5703,6.67354,5.4236
2969,35.9197,6.72613,5.17992
2970,35.2198,6.77697,4.95242
2971,34.4719,6.82276,4.737
2972,33.677,6.86049,4.52931
2973,32.8365,6.88748,4.32465
2974,31.9518,6.90157,4.11887
2975,31.0244,6.9013,3.90785
2976,30.0559,6.88589,3.68783
2977,29.0476,6.85531,3.4555
2978,28.0012,6.81014,3.20775
2979,26.9183,6.75164,2.94187
2980,25.8008,6.68131,2.65526
2981,24.6504,6.60117,2.34549
2982,23.4692,6.51306,2.01061
2983,22.2593,6.41894,1.64911
2984,21.0233,6.32051,1.26006
2985,19.7639,6.21908,0.843086
2986,18.4839,6.11564,0.398616
2987,17.1865,6.01083,-0.0720245
2988,15.8751,5.90497,-0.567113
2989,14.553,5.79819,-1.08423
2990,13.2234,5.69042,-1.62105
2991,11.8895,5.58164,-2.17501
2992,10.5542,5.47187,-2.74355
2993,9.22071,5.36123,-3.32404
2994,7.89183,5.24998,-3.91342
2995,6.5708,5.13847,-4.50811
2996,5.26139,5.02723,-5.10334
2997,3.96804,4.91677,-5.69322
2998,2.69617,4.80774,-6.27015
2999,1.45216,4.70071,-6.82483
3000,0.243535,4.59635,-7.34678
3001,-0.921232,4.4953,-7.82435
3002,-2.03283,4.39824,-8.24576
3003,-3.08141,4.3058,-8.5994
3004,-4.05704,4.21862,-8.87515
3005,-4.94993,4.13731,-9.0653
3006,-5.75106,4.06238,-9.1649
3007,-6.45246,3.99433,-9.17263
3008,-7.04743,3.93358,-9.09071
3009,-7.53121,3.88052,-8.92509
3010,-7.90055,3.83556,-8.6847
3011,-8.15435,3.7992,-8.38137
3012,-8.29312,3.77196,-8.02845
3013,-8.31927,3.75446,-7.64085
3014,-8.23665,3.74736,-7.2338
3015,-8.05032,3.7513,-6.82232
3016,-7.76621,3.76678,-6.42041
3017,-7.39095,3.79412,-6.04022
3018,-6.93126,3.8333,-5.69082
3019,-6.39392,3.88395,-5.37775
3020,-5.78515,3.94521,-5.10195
3021,-5.11071,4.0157,-4.85932
3022,-4.37567,4.09356,-4.64075
3023,-3.58447,4.17648,-4.43231
3024,-2.741,4.26181,-4.21631
3025,-1.84907,4.34667,-3.97254
3026,-0.912904,4.42814,-3.67991
3027,0.0624532,4.50341,-3.31819
3028,1.07058,4.56997,-2.87011
3029,2.10317,4.62572,-2.32239
3030,3.15025,4.66918,-1.66745
3031,4.20027,4.69944,-0.90344
3032,5.24068,4.7164,-0.0348786
3033,6.25851,4.72068,0.927631
3034,7.24132,4.71371,1.96734
3035,8.17785,4.69773,3.06146
3036,9.05862,4.67565,4.18239
3037,9.87609,4.65097,5.29791
3038,10.625,4.6276,6.37395
3039,11.3018,4.6095,7.37676
3040,11.9051,4.60027,8.27612
3041,12.4344,4.60282,9.04796
3042,12.8906,4.61905,9.67675
3043,13.2756,4.6495,10.1567
3044,13.5921,4.69347,10.4919
3045,13.8435,4.7489,10.6954
3046,14.0336,4.81282,10.7868
3047,14.1669,4.88155,10.7904
3048,14.2481,4.95113,10.7328
3049,14.2818,5.01777,10.6397
3050,14.2725,5.07809,10.5346
3051,14.2244,5.12947,10.4362
3052,14.1412,5.17016,10.3584
3053,14.0263,5.19934,10.3086
3054,13.8828,5.21713,10.2885
3055,13.7132,5.22441,10.2954
3056,13.5201,5.22282,10.3216
3057,13.3057,5.21443,10.357
3058,13.0721,5.20162,10.3904
3059,12.8216,5.18683,10.4101
3060,12.5567,5.17233,10.4058
3061,12.2798,5.16011,10.3691
3062,11.9939,5.15168,10.2943
3063,11.7018,5.14813,10.1778
3064,11.4065,5.15009,10.0186
3065,11.111,5.15774,9.81767
3066,10.8179,5.17103,9.57687
3067,10.5298,5.18969,9.29891
3068,10.2489,5.21335,8.98621
3069,9.97702,5.24168,8.64054
3070,9.71597,5.27436,8.26273
3071,9.4672,5.3112,7.85232
3072,9.23234,5.35211,7.40775
3073,9.01297,5.3971,6.92632
3074,8.81093,5.44626,6.4048
3075,8.62843,5.49974,5.83995
3076,8.46786,5.55774,5.22871
3077,8.33238,5.62042,4.56927
3078,8.22562,5.68792,3.86161
3079,8.15171,5.7604,3.10799
3080,8.11541,5.83792,2.31366
3081,8.12192,5.92062,1.48687
3082,8.17683,6.00861,0.63934
3083,8.28563,6.10209,-0.214748
3084,8.45367,6.20128,-1.05845
3085,8.68569,6.30645,-1.87359
3086,8.98547,6.41786,-2.64152
3087,9.35549,6.53568,-3.34409
3088,9.79694,6.65997,-3.96489
3089,10.3092,6.79056,-4.4899
3090,10.8905,6.92707,-4.90887
3091,11.5373,7.06892,-5.21544
3092,12.2451,7.21539,-5.40791
3093,13.0089,7.36564,-5.48904
3094,13.8228,7.5188,-5.46584
3095,14.6812,7.67402,-5.34909
3096,15.5784,7.83039,-5.15221
3097,16.5092,7.987,-4.89031
3098,17.4687,8.1428,-4.57924
3099,18.4526,8.29668,-4.23507
3100,19.4569,8.44719,-3.87302
3101,20.478,8.59268,-3.50728
3102,21.5123,8.73121,-3.1508
3103,22.5557,8.86053,-2.81512
3104,23.6043,8.97826,-2.5099
3105,24.6534,9.08197,-2.24322
3106,25.6982,9.1693,-2.02091
3107,26.7337,9.23812,-1.84614
3108,27.7548,9.28681,-1.71911
3109,28.7567,9.31427,-1.63655
3110,29.7352,9.32017,-1.59119
3111,30.6871,9.30483,-1.57241
3112,31.6097,9.26926,-1.56629
3113,32.5013,9.21528,-1.55697
3114,33.3611,9.14508,-1.52738
3115,34.1887,9.0614,-1.46074
3116,34.9844,8.9672,-1.34153
3117,35.7485,8.86562,-1.15679
3118,36.4818,8.75954,-0.896748
3119,37.1849,8.65167,-0.555467
3120,37.8582,8.54426,-0.131369
3121,38.5022,8.43908,0.37303
3122,39.1167,8.33721,0.951342
3123,39.7015,8.23921,1.59364
3124,40.2561,8.14501,2.28748
3125,40.78,8.05401,3.01857
3126,41.2723,7.96539,3.77163
3127,41.7323,7.87801,4.53089
3128,42.1589,7.79071,5.28071
3129,42.551,7.70246,6.00564
3130,42.907,7.61245,6.69077
3131,43.2253,7.5203,7.32173
3132,43.5036,7.42596,7.8849
3133,43.7397,7.32999,8.36778
3134,43.9306,7.23345,8.75878
3135,44.0735,7.13786,9.04818
3136,44.1651,7.04512,9.2283
3137,44.2026,6.95747,9.29388
3138,44.1829,6.87724,9.24258
3139,44.1037,6.80674,9.0754
3140,43.9627,6.74816,8.79655
3141,43.7585,6.70323,8.41396
3142,43.4902,6.67351,7.9384
3143,43.1573,6.6599,7.38353
3144,42.7601,6.66271,6.76523
3145,42.2991,6.68178,6.10095
3146,41.7756,6.71619,5.4089
3147,41.1911,6.76439,4.70749
3148,40.5472,6.82433,4.01433
3149,39.8459,6.89333,3.34542
3150,39.089,6.96847,2.71437
3151,38.2781,7.04643,2.13198
3152,37.4148,7.1237,1.60555
3153,36.5004,7.19683,1.13868
3154,35.5359,7.26235,0.731632
3155,34.5224,7.31703,0.381197
3156,33.4606,7.35794,0.0813421
3157,32.3511,7.38264,-0.175959
3158,31.1947,7.38912,-0.400249
3159,29.9923,7.37591,-0.601706
3160,28.7451,7.34223,-0.790816
3161,27.4545,7.28764,-0.977166
3162,26.1225,7.21236,-1.16956
3163,24.7515,7.11701,-1.37532
3164,23.3443,7.00266,-1.5999
3165,21.9042,6.87071,-1.84702
3166,20.4352,6.72281,-2.11835
3167,18.9416,6.56102,-2.41344
3168,17.4279,6.38753,-2.73011
3169,15.8993,6.20492,-3.06453
3170,14.3609,6.01585,-3.41174
3171,12.818,5.82328,-3.76609
3172,11.2759,5.63022,-4.12185
3173,9.73993,5.43968,-4.47334
3174,8.21555,5.25461,-4.8156
3175,6.70824,5.07767,-5.14483
3176,5.22352,4.91124,-5.45916
3177,3.7672,4.75718,-5.75822
3178,2.34528,4.61687,-6.0437
3179,0.964005,4.49108,-6.31909
3180,-0.369787,4.37996,-6.58898
3181,-1.6489,4.28311,-6.85847
3182,-2.86558,4.19966,-7.13198
3183,-4.01153,4.12836,-7.41245
3184,-5.07803,4.06775,-7.70017
3185,-6.05614,4.01634,-7.99225
3186,-6.93697,3.97274,-8.2822
3187,-7.71189,3.93581,-8.55984
3188,-8.37288,3.90476,-8.81208
3189,-8.91284,3.87914,-9.02338
3190,-9.32603,3.85897,-9.17751
3191,-9.60825,3.84453,-9.25886
3192,-9.75713,3.83635,-9.25408
3193,-9.77231,3.83508,-9.15351
3194,-9.65544,3.84135,-8.95264
3195,-9.41038,3.85557,-8.65269
3196,-9.04276,3.87795,-8.26062
3197,-8.55987,3.90837,-7.78864
3198,-7.97028,3.94643,-7.25285
3199,-7.28352,3.99136,-6.67178
3200,-6.50946,4.04223,-6.06397
3201,-5.65802,4.09785,-5.44627
3202,-4.73885,4.15702,-4.8319
3203,-3.76102,4.21847,-4.22915
3204,-2.73318,4.28108,-3.64101
3205,-1.66343,4.34387,-3.06501
3206,-0.559959,4.40598,-2.49439
3207,0.568906,4.46676,-1.91901
3208,1.7139,4.52561,-1.32716
3209,2.8649,4.58196,-0.707046
3210,4.01083,4.63524,-0.0478982
3211,5.13962,4.68476,0.658953
3212,6.23909,4.72978,1.41926
3213,7.29729,4.76945,2.23529
3214,8.3034,4.80295,3.10485
3215,9.24809,4.82963,4.02102
3216,10.1239,4.84915,4.97062
3217,10.9254,4.86167,5.93474
3218,11.6489,4.8679,6.8894
3219,12.2922,4.86912,7.80707
3220,12.8545,4.86703,8.65969
3221,13.336,4.86356,9.42096
3222,13.7374,4.86057,10.0692
3223,14.06,4.85968,10.5894
3224,14.3058,4.86215,10.974
3225,14.4777,4.86861,11.2238
3226,14.5789,4.87927,11.3468
3227,14.6135,4.89384,11.3575
3228,14.5864,4.91173,11.2747
3229,14.5028,4.9321,11.1198
3230,14.3686,4.95409,10.915
3231,14.1899,4.9769,10.6809
3232,13.9729,4.99985,10.4358
3233,13.7239,5.02243,10.1941
3234,13.4491,5.04442,9.9659
3235,13.1543,5.06578,9.75671
3236,12.845,5.08668,9.56814
3237,12.5264,5.10745,9.39819
3238,12.2029,5.12855,9.24257
3239,11.8787,5.15045,9.0956
3240,11.5577,5.17361,8.95102
3241,11.2432,5.19847,8.80312
3242,10.9384,5.22545,8.64657
3243,10.646,5.25494,8.47672
3244,10.3679,5.28747,8.28934
3245,10.1061,5.32356,8.08051
3246,9.86159,5.36387,7.84619
3247,9.63546,5.40906,7.58237
3248,9.42848,5.45976,7.28501
3249,9.24146,5.51657,6.95018
3250,9.07538,5.57995,6.57398
3251,8.93134,5.65024,6.15323
3252,8.81089,5.72761,5.68527
3253,8.7157,5.81205,5.16829
3254,8.64796,5.90331,4.60208
3255,8.60998,6.0009,3.98763
3256,8.60452,6.1041,3.32782
3257,8.63455,6.21199,2.62729
3258,8.7031,6.32357,1.89221
3259,8.81324,6.43772,1.13039
3260,8.96797,6.55335,0.351119
3261,9.16996,6.66951,-0.434881
3262,9.42167,6.78537,-1.21559
3263,9.72494,6.90046,-1.97824
3264,10.0813,7.01462,-2.70902
3265,10.4915,7.12813,-3.3938
3266,10.9556,7.24168,-4.01844
3267,11.4732,7.35627,-4.56953
3268,12.0429,7.47323,-5.03467
3269,12.6627,7.59403,-5.40378
3270,13.3301,7.72017,-5.66928
3271,14.0422,7.85312,-5.82662
3272,14.7957,7.99416,-5.87524
3273,15.5873,8.1443,-5.81818
3274,16.4139,8.30426,-5.66268
3275,17.2725,8.47431,-5.41942
3276,18.1602,8.65415,-5.10202
3277,19.0745,8.84296,-4.7264
3278,20.013,9.0392,-4.30969
3279,20.9735,9.24071,-3.86963
3280,21.9534,9.44468,-3.42364
3281,22.95,9.64765,-2.98827
3282,23.96,9.84577,-2.57834
3283,24.9799,10.0348,-2.20675
3284,26.0056,10.2104,-1.88344
3285,27.0328,10.3684,-1.61552
3286,28.0569,10.505,-1.40646
3287,29.0737,10.6169,-1.25577
3288,30.079,10.7017,-1.15901
3289,31.0695,10.7578,-1.10778
3290,32.0421,10.7848,-1.09032
3291,32.9947,10.7831,-1.09215
3292,33.9257,10.7539,-1.09722
3293,34.8339,10.6994,-1.08857
3294,35.7189,10.6221,-1.04965
3295,36.5805,10.525,-0.965059
3296,37.4192,10.4112,-0.821397
3297,38.2352,10.2839,-0.60793
3298,39.029,10.146,-0.317056
3299,39.8008,9.9999,0.0556729
3300,40.5506,9.84812,0.511021
3301,41.2779,9.69227,1.04639
3302,41.9819,9.53382,1.65598
3303,42.6611,9.37372,2.33083
3304,43.3138,9.21271,3.05969
3305,43.9378,9.05139,3.82892
3306,44.5305,8.89024,4.62332
3307,45.0889,8.72993,5.42601
3308,45.6099,8.5712,6.21902
3309,46.09,8.41501,6.98359
3310,46.5254,8.2628,7.70043
